"","1","2","ctRep$cellSource","ctRep$kmeans.cluster","ctRep$age","ctRep$patient","ctRep$probe","ctRep$cellType","kmeans.cluster.1","ITGB1","GSK3B","HPRT","GSK3A","PTEN","HIF1A","IRF2","STAT3","LY6E","JAK1","VEGFA","PTK2","TIMP2","ACVR1","STAT1","PDL-1","IRF1","VEGFB","JAK2","SOCS3","NFKB1","PDGFA","GAPDH","IFNGR1","WNT4","TRAF2","CSF1","FGFR1","KLF5","TNFRSF1A","CSF2RA","INS1","ANPEP","NFATC1","FYN","IAPP","TLR3","BCL6","STAT5","CD44","IFIT1","EGFR","SPP1","IL4RA","CD83","CD74","NUR77","OAS1B","LY75","PDGFB","TNFAIP3","MAP2K6","IRF7","GCG","SST","TNFRSF1B","CD40","OAS2","H2-AA","PPARGC1A","H2-DMA","RSAD2","CD24A","BCL2","TLR4","COL11A1","ICAM1","PPARG","INS2","IFIT3","SFRP1","VCAM1","MX1","IFI44","ICOSL","ANGPT1","PPY","CCR2","TGFB1","TGFBR2","IGF2","COL1A1","CD36","FLT4","PDPN","IL7","MMP9","MMP2","CD14","IGF1","ZEB2","FGR","CEACAM1","BMP5","COL1A2","LEPR","GHRL","AIM2","TEK","CD86","STAT4","TNFSF11","PTGS2","OASL1","IL25","IL18R1","IL34","IL12RB","LCK","MAPK8","IL1R2","ITGAX","CCR6","FGFR3","VAV1","DES","TIMP1","CXCL10","FAP","IL-21","MMP3","ZAP70","GFAP","TNC","SELE","ISG15","CXCL13","KDR","ADGRE1","CD80","CXCR3","IL6","NLRP3","TBX21","CLEC7A","CTLA4","FOXP3","IL1B","ICOS","GATA4","PDGFRB","CD8A","GM13889","IL27R","BMP7","TLR7","CSF2RB","CSF1R","TLR9","IL1A","PECAM1","TNF"
"41",3.18181709417452,0.347558597723642,"tissue",1,"islets","46","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_46_IS_doublet_none_D10",1,11.0545905198955,10.93855387,10.66958693,10.95887256,10.99911508,9.1987498906505,9.35029373,10.40768814,12.49930156,10.98361455,11.7775516338468,8.9477533216761,7.5223624766486,6.2702705798948,12.90853109,10.92509774,12.93016021,6.7577473630125,9.07322107,7.20130022,9.63220397,8.2186399798812,14.242550602,8.60724829,0,0,6.778234835572,8.9601290583062,0,0.334727860000001,5.8057798260048,6.2255252013955,5.3244405285504,7.3049918774693,0,12.9309428717515,7.9638625596341,9.13464583,6.68609885,6.0793586430024,8.33229795,0,7.8762800375764,0,0,13.0784982461773,7.19458728,8.35783693,7.6810981379635,7.1373397597768,0,7.47352813,11.38654025,7.3354165796124,20.5248472747074,3.17368751,3.55984297,0,12.7876665998672,0,6.9229464942349,8.91764714,13.7417535755305,5.87546528,0,0,8.00992724594995,0,14.5667710390732,10.20671961,0,0,0,9.12733281,0,0,5.7640719764145,8.57092168,0,0,4.0843417998878,0,0,0,0,0,0,0,7.1940046683009,0,0,0,0,0,0,0,7.1712985965769,0,0,0,0,0,0,0,5.03497958,0,0,0,0,8.98722976,0,1.2274752303356,8.53933425,3.7759024079196,7.70276207,5.2465872551255,4.5912250479458,0.99445133,0,0,0,0,0,4.3754764603225,1.6345010719169,8.86652619,8.8757137064763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05704954209765,0,0,0,1.3781332865937,8.260987541878,3.002444736349,0,0,0,4.74890735
"36",2.84507469305148,0.69406376282374,"tissue",1,"islets","41","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_41_IS_doublet_none_D5",1,12.8265162122909,11.1888086,10.80228177,12.14453482,11.95068873,11.1895565947198,11.66881367,11.76839957,13.99940927,11.27440053,13.2789927530167,7.7617072975917,7.2010536922345,6.4732263748578,13.39079063,11.79946309,13.40236893,7.0383797012417,9.5673764,6.01687257,10.58880619,10.2103074238921,14.846799604,10.50206132,6.8685861559233,7.00336041,0,9.5950778784543,6.8321206460201,9.21616457,0,1.2441966195291,7.2661229305056,6.5619452285465,8.96716979,15.3019828755497,7.8996829017118,8.43198294,5.58326819,3.52666387367145,0,0,9.8024668223897,6.91453121,0,6.4173783130681,10.8339043,6.99903328,0,0,0,0,9.71883518,13.9780798087516,21.5,6.55863592,0,0,9.297002170158,0,0,6.14982161,14.480302972693,8.42083096,0,0,8.10202568399155,0,14.3206920981393,9.43779351,0,0,0,7.27236295,0,0,8.2479002829173,8.04815142,0,0,0,3.0009882667064,0,0,0,0,0,0,8.047197410954,0,0,0,0,0,0,0,6.4540535992411,0,0,0,0,4.7689939004464,9.8560749761272,0,0,0,0,7.1303768,0,0,7.14363344,6.2889274514726,8.10608104,7.454335403799,0,6.0255915176493,2.7583889809172,0,0,0,1.6100079936162,0,0,6.4872977382552,1.7099827680838,8.35478618,8.9119798515446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8704141200298,0.1126317606914,0,0,0,0,5.3187647692917,0,0,0,0,4.01952967
"96",2.69221881994357,1.11117468277613,"tissue",1,"islets","96","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12",1,10.4943757010781,9.77755962,9.60950772,11.45501523,10.89702713,10.0208821843572,9.70863458,8.43742111,12.50534415,9.5433966,11.6486826356135,8.3772436585941,6.8815136740765,7.5622022941703,11.0300187,8.28958119,12.35815294,2.4043051148423,0,4.37242785,10.16987042,8.9156588038989,14.447492752,8.56659837,6.1236208248901,7.35988143,8.6430573999498,8.9945708775404,0,7.5251252,5.6191700502485,6.4470577090046,9.0485668538378,0,0,11.8673855888087,0,8.92825547,0,0,0,0,1.6796636899849,8.85792435,0.847748983114101,13.2946174198567,0,7.68502661,6.8966555501706,0,7.61814036,7.62851191,9.03170837,19.155543329523,19.972752139627,4.67083007,3.50962609,0,10.3394917829321,3.7884362,3.8990144533078,0,12.5807694321227,7.41813745,0,0.0953750877832995,4.8513464538489,0,14.0103844481119,10.90444695,0,0,0,9.14651644,0,0,15.2505771705599,10.15834176,0,0,6.421279535071,4.8513069870937,0,0,0,7.5805953,1.6555102579039,0,8.6434278217668,2.6611271953451,0,0,0,0,0,0,8.4106707789138,0,0,0,0,0,8.6302771296399,0.551630379999999,1.27363717,0,0,0,0,0,0,7.6186448511285,8.44480452,7.265856901262,7.41513292,8.8476258675903,4.9422470855414,9.14886448,0,7.10865745,0.929317303549102,0,0,9.3493054509011,2.2632644360671,9.37489761,9.4112845214164,0,0,0,0,0,0,0,0,0,0,3.5620251604158,0,0,4.312638680859,4.0224618799751,6.7104477021516,0,0,5.1512893368614,8.1777166652498,7.4763209858396,0,0,0,5.73291417
"83",3.50219730505099,-0.309266467889151,"tissue",1,"islets","84","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_84_IS_doublet_none_G12",1,10.2402170260939,10.91211759,10.85952791,11.41196169,12.01801975,9.8075032494821,10.21527873,12.14608416,13.56221851,11.57879849,13.1074159397993,10.6572235811381,7.0117752376171,9.7545362449005,13.04011378,11.79004426,13.64448674,7.9416081300316,9.15301488,2.48680978,10.36861745,9.0490373500094,14.304961869,8.3054219,10.6152454662052,9.09474037,10.403194581532,7.7934867529644,9.377344854659,10.33350663,7.7490977644921,13.3430412452846,0,6.9350782684957,7.02460438,15.3399339250247,7.8193789381372,0,6.70854726,3.4167867979335,7.09860223,8.9353230331806,6.9094431571082,7.40917812,0,2.6650312147508,6.67117954,7.50313041,7.7496901238421,6.3742700455278,7.26164712,0,7.97703592,8.4705082593344,16.3278656836793,0,7.26296249,9.59933522,9.4179839645686,0,7.9477114574488,7.93859894,8.9424314195248,6.34505404,0,0,5.4242566192973,0,21.5,7.90377749,0,0,0,8.12473239,0,0,0.904258383417702,8.79569692,0,0,0,0,0,0,0,0,0,0,7.0799000112546,0.504869929055399,0,0,0,0,0,0,7.0348909238923,0,0,0,0,0,6.6646997572519,0,4.23451526,0,0,0,0,0,0,0,6.7239541,7.0107514983641,8.00969902,8.2340897128721,3.2360751023325,0,0,0,0,0,0,5.9029027301821,1.3817244382849,8.37518279,7.5281033350403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590217038753998,0,0,0,5.9342681994892,6.6180575724255,6.7761152117236,0,0,2.1764376952425,4.75483283
"94",4.0235081113254,-0.598072429498037,"tissue",1,"islets","94","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_94_IS_doublet_none_H10",1,9.9970016195972,10.37416842,9.95183396,11.17491596,11.45298928,9.29904907784,12.12535995,12.36904174,13.55236506,12.54881213,13.1424881094355,8.4729346193656,6.7768493736693,6.7959403214576,14.579414348,13.97482608,10.33860615,7.6320089649943,10.45858717,5.12704818,10.42616108,7.9584327756579,15.009083812,9.33046015,9.858926928427,8.69117335,9.7545145418515,7.657094424158,9.700742003753,11.60185765,8.1986346284989,12.2326103598007,6.6503683984929,0,1.25183872,14.5459055360086,6.1189631741951,7.59013128,6.14630591,0.428893039999998,8.93338339,6.8639995386323,2.4652655692744,0,6.2669864878172,7.8621332089752,0,7.92300166,0,0,0,0,9.9058564,12.8940384708237,11.0718854416264,8.98224368,7.4603245,8.73682613,1.1005002161746,0,7.7735771394301,0,7.4245500814439,3.22803973,0,0,3.0832882036962,0,21.5,10.98875225,0,1.4548265816609,7.19813896,9.48635159,0,0,5.5550278503039,8.22405726,0,0,4.2234385199207,2.7544813579321,1.2018422415245,0.4084846091719,0,0,3.2888942893256,0,8.7736468936499,0,0,0,0,0,0,1.4584308811485,7.9098896386644,0,0,0,0,0,7.8402539884947,0,5.08315747,0,0,0,0,0,0,5.6093348653128,8.90221835,6.0664330392414,7.95007936,7.9317342572652,5.7712584727244,8.23399813,0,0,0,0,0,8.4600560295978,0,7.96025844,9.2396650892008,0,0,0,0,0,0,0,0,0,0,4.0353235403407,0,0,0,2.2294146970828,0,0,0,4.4149511899369,2.7464129720361,7.8351001993648,0,0,2.9536736941456,5.11249167
"80",3.20366005071749,0.842763046423594,"tissue",1,"islets","81","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_81_IS_doublet_none_G9",1,11.1776261511791,11.0529809,9.89525204,11.36450874,11.60813642,10.8357170212645,11.55202804,10.65132316,14.372456885,10.98627573,13.6573623799878,9.4693016907029,6.5222944801502,8.1305466053255,12.99632978,10.98288262,12.01375029,7.0844586805567,7.66921878,4.75939551,7.5689913,5.8946326317879,14.921353517,7.7415172,8.9686719327574,10.09780201,8.1909051177055,10.5625549771623,7.7622670938756,10.84547594,6.4526887652226,6.8468826861333,11.4651797228685,8.3314490288665,8.25265593,13.1684922619475,4.0969490554709,7.4184603,7.00073002,4.74652517592495,8.19458317,0,9.2247223605515,8.29786727,6.2731884033737,12.5375870281875,0,7.66213944,6.9427717344314,0,0,8.53656984,10.78332252,20.574664020779,19.7652246702338,7.03836532,3.4784349,0,11.2562313393776,0,8.6528263655483,9.22394831,14.3907421444942,8.01136398,0,0,0,0,14.9654071751605,10.49216107,0,0,0,9.5240202,0,0,16.7755546026812,8.36044223,0,0,8.0576069796807,1.0455540103043,9.1430055787032,0,0,0,0,0,7.9260780279808,2.0432606398075,0,0,3.57516213,0,0,2.6846922188931,0,0,0,0,0,0,6.171597561035,0,3.28326529,0,0,0,0,0,0,0,8.63290692,7.3250806433297,6.21522684,0,0,14.66694495,0,0,0,0,0,8.5865209553119,1.5356011011213,8.82400948,9.06452623609,0,0,0,0,0,0,0,0,0,0,3.258267770805,0,0,1.1363348878229,3.541652599329,0,0,0,0,0,0,0,0,0,2.53754939
"38",2.99866680273165,0.698225597540537,"tissue",1,"islets","43","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_43_IS_doublet_none_D7",1,12.4475424271256,11.00202464,11.03143046,11.59461438,11.62710446,9.6902459736315,11.3843751,11.82074337,14.760256224,10.79062456,12.7893473508351,9.7694377142369,9.8351751852196,5.878035533306,13.99124388,12.57728638,12.99381626,5.8212429723411,10.11652768,6.7529954,11.13379039,8.1564652633981,14.513302862,9.73117582,9.7115373474866,9.45782543,9.7806034372409,8.8745012894852,0,6.85867567,0,0,10.0131151685518,7.5919951984685,7.0293489,12.3980809613659,9.2109563606819,8.4656046,5.50442187,1.9649740027132,12.55679343,0,0,0,8.0341932668757,11.0220026344745,0,8.85289714,8.1215466012332,7.5850565194939,0,9.39083722,11.58161666,21.5,20.3582521760976,0,0.0365856300000011,8.03760052,11.3314039277042,8.00203521,11.0462881762571,6.74166288,13.244952753177,6.05993922,0,0,4.4857076445045,0,13.4817662947274,11.73494883,7.582220732445,0,6.95428692,9.56023799,0,0,2.9742101983158,8.70753785,0,7.94540237,4.7829981760988,0,7.7751441307416,0,0,0,0,0,7.8819376320008,0,0,0,0,0,0,0,5.5337187858572,0,0,0,0,1.4404301292909,5.5530182410136,0,0,0,0,0,0,0,0,5.19272446862,7.37739467,7.4260060226716,0,1.8535648775933,2.0118430153681,7.0545266,7.0611468454384,0,0,0,0,7.6962595095818,0,12.14267672,8.6401486428867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4949296052342,0,0,0,0,7.4722346985908,4.5641240945197,0,0,0,0
"19",4.44136814245333,-0.0772537191708889,"tissue",1,"islets","26","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_26_IS_doublet_none_C2",1,12.4437233305065,11.1395817,8.51921451,11.00890524,12.50561921,9.0204934535876,10.81178586,9.76704408,14.901755166,10.67693422,11.4669623990094,4.3152636969159,12.4757245498383,0,8.35157214,7.36852175,10.97787655,6.4566774536831,7.58374819,8.93372212,9.99381543,10.6725039964594,14.938691756,10.77871631,9.6736280637958,8.53470694,10.4288080107066,11.1166397652996,10.6860950895761,10.8191453,7.0338131940491,7.3999775156,9.1472091997962,8.2376123581067,0,0,10.1718850712677,8.08131526,4.16489588,2.3627785,0,0,16.190524221095,7.50346575,0,7.3483916400728,7.29328879,0,6.3225445174753,8.0364057634243,7.38228645,7.33790611,3.91875893,0,0,4.46734292,0,0,7.4246952149193,9.72361307,8.1884180579438,0,13.9846887938759,6.47023739,9.5650480286267,0,7.9169285458758,0,7.4617753767322,10.53543373,8.5910850130232,0,0,9.47185174,0,9.4333789608305,0,10.68371977,4.2595941032627,8.40737794,4.0658844389792,0,0,7.7108641613394,10.9055341647088,8.59330807,0,0,10.909682025666,10.9152663703109,0,0,0,0,0,0,8.0496994828107,0,0,0,0,0,8.0767383647818,0,6.66961632,10.22264421,0,0,0,0,0,0,9.11589913,12.2347454684338,6.80007587,3.4909294517579,6.6110290058449,7.6272035,0,0,0,0,1.9282574967203,0,1.8422770284615,8.61739149,9.5802618489711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2115655227976,7.9540762964918,1.58682983,7.3584528353112,2.2816314262171,0,10.9473936487999,0,0,0,1.88459087
"85",3.87163929113497,-0.385093112786612,"tissue",1,"islets","86","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_86_IS_doublet_none_H2",1,10.3571602526758,9.51886211,11.04308213,10.69633323,12.03237569,11.166317008237,12.05863504,11.25423245,14.254122612,11.17176148,12.8074906061607,9.8246177986652,9.6467118433401,6.1256944720092,13.4450743,12.30296876,14.620935362,5.7007221286496,7.5263341,6.01455564,10.80220176,9.8623847217175,14.701252662,9.66340073,10.6650878547993,9.44644262,11.0090885513378,9.5258142086295,11.8991453941443,10.10282706,5.6187047586543,11.9850143315079,7.430684745144,7.87758234966,0,14.7899462948459,9.7522507636213,8.2755646,0,4.64936555061725,8.46967482,0,15.3111552361376,0,3.7953728905498,8.3240465266841,0,0,6.0741406760495,0,9.06101286,0,7.9972535,0,12.9587986534715,4.70012538,1.09977729,8.73261722,9.5716271300922,7.43855793,7.6615050204153,0,11.8642389846382,5.78866187,0,0,4.10256765265,0,21.5,11.57051797,0,0,0,9.72606084,0,7.4595917575685,0,7.42428307,0,0,6.7948888012302,4.7349472640323,0,0,0,8.57361817,0,0,8.4195026659769,0.517488924882201,0,0,0,0,0,0,7.7542629664015,0,0,0,0,0,7.7417766452101,0,4.87156624,0,0,0,0,0,0,7.0297032544433,8.55820876,10.5285993384411,6.47359369,9.3799835801235,2.2783599315516,17.032237593,0,0,0,0,0.661610679787099,8.9422429507173,0,9.66572806,9.183686749294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21439572549215,6.5022398188074,0,0,4.6138268357824,0,8.8861587278398,0,0,0,5.5768072
"2",4.16340927251925,0.918234924475351,"tissue",1,"islets","10","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_10_IS_doublet_none_A10",1,12.7523846116582,9.74415248,10.26410187,11.28634296,11.64783832,11.8192295247634,10.74365199,10.75561274,15.746953104,11.28439715,7.260685809909,12.4098737978554,12.8029012950933,7.8648232522558,10.89243278,8.2047838,11.11776767,5.865480967885,9.496769,4.58731637,10.9664935,8.8972470085936,15.408249446,11.68755884,0,7.23319126,11.5368501643928,9.7192757386855,0,13.3244115,1.1437734479547,8.3774233189762,10.0961477666498,9.1162361408298,10.47287068,0,9.8743588681776,0,1.76221766,0,9.02344401,0,3.6914561441176,11.99483714,0,6.9814787755393,10.081572,7.12466192,0,8.1685239638994,10.39517725,8.63893676,8.58694364,0,0.413418795532301,11.04007038,7.2582956,0,7.1549934133414,0,7.8413053437546,7.32676565,6.8084664313708,7.62136363,9.7554785024413,0,10.2479605760117,6.30104026,8.8764864654822,12.33554612,9.8718278706168,10.5562607101374,0,10.82741134,8.6278564933621,0,0,10.60952624,8.9927949932275,11.61031914,3.9252321235679,3.178250503254,14.5076189082657,9.6267099759036,0,0,0,0,8.1338434272923,0,0,0,0.078641600000001,0,0,12.1569796936161,7.7213217549136,8.45495913,12.7540313072342,0,0,0,7.8692274932622,0,3.25031338,0,0,0,0,0,0,5.7479821872066,10.52139043,9.7355839108969,4.82393515,9.8203068092471,7.3630268636478,5.90696918,0,0,0,0,2.3880921728172,5.5198769097255,0,9.9583123,9.9389889852778,11.3277338840542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886530100000002,8.8260186881292,0,0,3.721526060738,11.1917381386286,6.9244991429651,0,0,15.841430610581,4.1118291
"44",3.56816391119113,0.686798671881357,"tissue",1,"islets","49","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_49_IS_doublet_none_E1",1,10.5535591634627,6.62649746,10.89202419,11.13600518,11.60209921,10.8117474277566,11.13818364,10.94305297,15.200629627,10.58635361,8.7981393635949,0,3.2283128429396,8.3324228893966,13.42289225,9.76733094,12.75493044,6.8512036623699,12.14702613,5.18435552,12.91020251,0,14.763529354,10.61142435,0,9.21953508,0,10.0308288563548,0,11.0449167,9.0177352900084,6.0888870945813,12.4038195752406,9.7184644933234,10.76986083,6.1181469292525,9.5843771681884,10.91581857,7.81210828,0,0,0,10.1427624327985,11.1409681,0,17.837953961598,9.21025919,0,7.858475728386,7.8539879660899,10.68404438,0,11.22982136,0,11.5275497205679,10.34525714,9.99174689,0,16.7933427403354,0,13.0850309217259,0,13.9651849574749,5.21020073,0,0,11.2034889002399,7.51608628,15.3949269325627,5.12996459,8.0740123223201,0,8.64299546,5.84416358,9.9617496987352,0,0,13.47954422,9.812938863132,9.87161689,0,2.9413934420687,12.1693744461194,0,0,0,0,0,4.6211179802693,0.711031536872099,0,10.4248349714486,0,0,0,0,8.1765674677834,11.1557793,0,13.3858071215842,0,0,6.5083379640187,0,3.02547155,0,0,0,0,0,0,11.1958809618707,7.6605826,7.4472884880278,11.2162886,9.2846197327116,6.591918093372,7.51351279,0,0,0,0,0,8.1214643882249,0,8.45097411,8.4741555224852,0,6.821910844073,10.2602577723259,9.83197652,0,6.863436595873,0,0,0,0,0,7.28408022,0,0,2.8784519159229,0,0,0,4.2730135698939,12.7122964409848,9.6085270985573,9.5792246677547,0,0,4.00128025
"54",3.54718021520724,0.210377315680185,"tissue",1,"islets","58","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10",1,12.9188653010667,11.7699892,12.35506382,12.91683658,12.05634769,11.0869501149329,11.45453647,12.7066658,15.050958984,11.9654854,13.520507243874,9.7349749690851,8.641725059439,7.6975002874099,14.047439972,11.97092611,14.625443912,7.3536708870451,10.16337482,6.52215976,11.42269607,9.1552581867603,15.635126502,9.14883581,10.9033272561545,9.58036367,10.8211920068064,11.1692424689326,10.9758008592087,10.46455883,8.4413917648553,13.3610911714789,9.760098461482,10.0351008829873,9.1895195,15.680760038779,9.2934010678195,9.01890138,8.09284389,0,10.14515304,9.0714535610426,12.1898481214871,9.52618787,8.1606935542696,8.4770068442662,11.08593557,9.35508712,9.0178381546917,6.1551674047305,9.71474473,0,9.26345994,20.0269616670446,16.018791206134,5.20538167,5.06499789,8.59028323,10.1275498626375,0,8.8207246714968,8.92691308,8.7898909024644,6.59157028,0,0,0,7.22267199,21.5,11.6988321,0,0,8.1319251,6.73869032,0,0,19.1084962478373,9.14540292,0,0,9.0060411206709,0,0,0,0,0,1.9159459843293,0,6.8963169107806,0,0,0,0,0,0,0,7.5212469403853,0,0,0,7.09593528,0,8.6213658712939,0,0,0,0,0,0,0,0,6.4658617224355,8.77669111,6.1215795368437,4.29486513,5.060894886144,6.373062550085,14.384129339,0,0,0,0,0,6.9884458977496,0,7.14870736,9.6146124937674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0333222218391,5.7845878209761,0,0,3.8403442172424,0.9124987994234,7.3221016207906,0,0,0,0
"71",3.7063866055881,1.13696632782618,"tissue",1,"islets","73","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_73_IS_doublet_none_G1",1,13.9038113025285,11.23452005,11.39019421,12.01245422,12.11223217,13.6828236164672,12.0457197,12.97181581,16.121753651,13.64487263,5.8725583046433,12.4198298110474,12.7856394129057,9.0742409770379,10.79166991,10.24617162,12.46523181,0,12.05079258,7.03159587,12.03680724,9.4037175151349,15.427709955,14.075892189,6.07108390883,10.23270128,11.5648348694579,9.8858535644604,0,14.695029617,2.8561252712039,7.9658028918284,10.6539159987879,9.9346511728648,11.42027288,1.17186786748,9.9406007350054,0,7.12533926,0,3.40163254,0,0,13.23329092,0,9.999573963538,9.03442428,0,6.1992393975602,10.6486144970852,12.03271272,9.03438384,3.08366874,15.1935606943562,5.660910104342,11.37242623,10.13442586,0,10.2713483304119,4.32297988,6.309841670137,0,1.190452990044,6.10491032,10.5960029307299,0.0593467255601006,13.0531734734383,6.95950743,7.3655017657965,9.04967405,0,11.1033262102951,0,10.24481596,9.5298474782583,1.8010134640767,0,9.4627959,10.7061429237712,14.181575638,0,0,13.0039396213304,11.3837749599963,0,0,0,0,10.0192089010955,8.5556379345391,0,7.4195898526131,0.339422219999999,0,0,13.8508216732204,6.7810158867543,7.58059608,13.8322598545313,0,0,0,6.7424201124321,0,0,0,0,0,0,8.65300715,0,2.0029200413446,7.32746541,9.8681956967787,4.04866855,7.1228803448181,7.8775232147478,9.34420783,0,0,0,0,0,7.2856281311057,9.5082082962497,10.33832278,6.1777335435911,13.9277934158246,0,0,0,3.15768103,0,0,0,0,0,2.8261881315349,0,0,0,0.16223819,11.0883047958078,7.27628206,0,0,12.1478775470482,6.7495911940627,0,0,16.6829357241769,2.66963889
"14",4.20152954229464,0.34313545624415,"tissue",1,"islets","21","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_21_IS_doublet_none_B9",1,13.180439475456,11.30438719,10.42294345,12.86364913,11.00138023,11.1037607056357,11.18342595,10.50064856,16.02202825,11.7580584,10.7015201833124,11.241175285633,11.7339212575326,8.1420460345979,11.95400072,7.52184191,12.72089181,7.4655890705556,11.39596558,4.36570487,11.19133465,9.8385097438384,16.011972768,14.193035015,7.1937070888779,10.33322311,12.5368195583734,11.0323628374541,12.8642702659246,11.31442395,7.1287293140012,5.8891336062647,10.6236441918404,9.4774861187061,7.30880911,0,7.4474672946595,0,7.78216371,8.46222200188015,7.59151158,10.0639741431425,17.1730328136547,11.00805509,9.5028370917162,17.1780477586895,0,0,8.1392495954282,11.8107620186622,11.7559989,8.38234204,8.15722273,0,7.0330917032172,10.27855196,0,0,14.9870769595356,8.17167751,11.6489260173897,7.90310703,14.3854778625513,8.09086646,9.6506882110242,0,13.3352448450297,0,8.0242824379901,10.86569311,8.7885835238637,14.3415024835411,0,9.7747953,10.0217047649139,7.1983830870795,0.135232629214102,10.68664436,5.1482653744571,11.36845948,6.0840281152745,0,0,7.1698867996254,13.0994274850248,0,0,0,13.0585734524767,12.458600359376,0,0,0,0,0,0,8.718030309315,0,0,0,0,0,7.518633417924,4.19561436,0,10.75459103,9.1798524474588,7.3773489,0,0,0,6.6113454094336,7.98754466,8.8741120463734,6.83380229,3.6167577555458,8.7381475456101,7.63451679,0,0,0,0,0,9.2834828290645,0,11.01151664,9.2474305727968,0,0,0,0,0,0,3.47204759,0,0,0,3.248934256558,0,0,0,3.6964241604945,0,0.496185990000001,0,4.6026894306612,8.1103221536819,7.3841084385364,0,0,0,12.82527978
"93",3.91063694128146,1.16667805115382,"tissue",1,"islets","93","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_93_IS_doublet_none_H9",1,14.3928982139601,12.14314354,12.31237695,12.89057782,13.43896501,14.1888346449343,12.98939252,13.39112265,17.139091327,13.81724073,0,13.0323644837841,14.1606444032343,7.641205337367,12.36887927,9.65262025,12.93680461,6.6711200405683,11.92171899,8.9608399,12.67659068,6.9360674768177,16.031189226,14.051574832,0,10.88802689,13.747379285918,11.2365481227652,0,15.620839342,0,7.7245445842803,11.8831433690875,11.6093151621354,12.81851957,0,11.0415522452396,0,6.6258371,0,9.50783453,0,0,14.145694381,0,13.5050087594811,9.8940839,7.72062502,0,12.2812783835165,10.29075369,9.98999814,10.95073814,8.7049307368464,7.5625790331159,13.31467709,1.10793439,0,9.4743916913995,0,8.4708423940401,0,6.3663307708108,7.36553702,11.7476149669655,0,13.7957788775636,8.10983271,8.7616168241359,11.36018705,7.4260501793228,13.1787194462727,0,12.14062722,10.2343094573025,0,3.6675824927098,10.89668317,9.2629665597904,14.993550972,8.1923713327503,0,14.9301985578845,11.3228451252494,0,0,0.858907141913502,0,10.576212977244,9.4544128277461,0,0,3.38600249,0,0,15.1556233531513,8.2237525966306,9.02220939,15.0591539463855,0,0,0,7.8083432621362,0,1.96771154,0,0,0,0,0,0,7.1959051397926,8.77710847,11.7433693455813,7.28929417,2.5781941490394,7.2057258581375,5.57243468,0,0,0,0,0,8.7507567270365,0,10.90117138,10.4184111899703,12.9637187188952,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38020753986855,10.1796924442355,5.4988104,0,4.5474307428571,12.6261550914976,7.190660429435,0,0,17.404120702722,4.010178
