"","cellSource","probe","age","patient","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","TGFB1","ITGB1","LY6E","PTEN","HIF1A","GSK3A","ICOSL","GSK3B","IRF2","HPRT","JAK1","STAT3","TGFBR2","VEGFA","FLT4","SFRP1","AIM2","TIMP2","TLR4","PTK2","STAT1","IFNGR1","JAK2","IRF1","ACVR1","NFKB1","TNFAIP3","IL27R","SOCS3","GAPDH","PDL.1","IL4RA","IL18R1","VEGFB","VCAM1","TRAF2","IAPP","NFATC1","TNFRSF1A","FGFR1","PDGFA","TLR3","CSF1","PDGFB","WNT4","ANPEP","MAP2K6","TEK","KLF5","ANGPT1","FYN","CSF2RA","FGR","ICAM1","CEACAM1","INS1","ICAM2","NUR77","INS2","CD74","TNFRSF1B","PDPN","CD36","CCR2","KDR","STAT5","PPARG","LY75","IL34","BCL6","CD44","IFIT1","FGFR3","SPP1","LEPR","IGF1","TIMP1","H2.DMA","EGFR","IRF7","GCG","SST","IFI44","ADGRE1","CD80","CXCR3","IL6","NLRP3","TBX21","ISG15","CD83","PPARGC1A","CD14","GHRL","BCL2","H2.AA","OAS1B","CSF1R","PECAM1","BMP7","IL7","CXCL13","CD24A","ICOS","CSF2RB","RSAD2","PTGS2","COL11A1","CD40","IFIT3","OAS2","TNF","PPY","MX1","IL12RB","LCK","MAPK8","GM13889","VAV1","CD86","GFAP","BMP5","COL1A2","CCR6","IGF2","COL1A1","MMP9","MMP2","STAT4","TNFSF11","ZEB2","TNC","TLR9","DES","CXCL10","ITGAX","IL1R2","PDGFRB","IL25","OASL1","FAP","IL.21","MMP3","ZAP70","SELE","TLR7","CD8A","CLEC7A","CTLA4","FOXP3","IL1B","GATA4","IL1A","ACTA2","CCR1","CCR3","CCR4","CCR5","CCR7","CD28","CD3E","CD4","CXCR4","FCGR1","IFI44L","IFNG","IL10","IL12B","IL17A","IL2","IL27","IL2RA","IL3","IL4","IL5","IL5RA","IL7R","IRF4","MMP1A","PD1","PPARA","RSPO1","WNT2B"
"62","tissue","none","islets","65","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_65_IS_doublet_none_F5",2,0,10.1778142971169,12.85688346,10.485492,8.9639100887481,10.84363853,0,9.44619419,8.00145224,10.65989442,9.90018235,9.50365529,0,11.3099507620868,0,0,0,6.9049889952032,0,9.1289924748326,0,0,0,8.63264082,6.6402160844248,9.71821083,0,0,0,14.179641338,0,7.40803448,0,7.0918236287942,0,8.78929477,11.8948841954775,6.593817861471,9.57043711,8.7102727256128,6.4846688874485,8.3542542279391,0,7.0822619367242,0,1.7889516385469,0,0,7.8446348434486,0,8.11074373,0,0,3.5299000699042,0,7.7049274884874,0,0,15.7641855225374,6.1744669716608,6.88881901,0,0,9.3397041,0,0,0,5.2573794487955,0,0,0.61524698102345,9.07837467,7.6197316575546,1.2188134064138,0,0,7.1505244040532,7.9602637731732,0,4.8858471,9.5543093549656,20.5711454332622,8.59642038,0,0,0,0,0,0,9.39715286,0,0,7.2451832777039,8.657531889366,6.49638704,7.713319640933,0,7.6711666122044,0,0,0,8.6843118616462,14.2224360233783,0,7.7861359979524,0,8.3200655663199,0,0,10.55530394,0,2.6676407,5.5629652560439,0,0,0,0,0,6.24313775,0,0,0,0,9.25544585,0,1.9133239163463,0,0,0,0,0,9.2642359564411,0,8.9926216540213,5.45739932,8.0428437045715,0,0.269402333429401,0,0,0,0,0,0,0,0,5.2255877447819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50","tissue","none","islets","54","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_54_IS_doublet_none_E6",2,4.9658229807493,9.8014764285512,11.90820015,7.29814714,8.737567658437,9.33501595,0,5.10645284,8.06267771,7.35067321,9.46644759,8.4022064,7.17767872,8.8208578208329,0,8.7826079119586,0,0,0,8.7894406866754,12.00784481,0,8.38342408,7.36129568,0,9.11475432,7.54064574,0,0,13.14419171,0,0,0,3.2411226369473,8.8722236795682,0,2.1841135800961,7.0774453481081,8.31484728,7.5258233372143,7.2441342585338,0,8.3586450277922,0,6.3481077501052,6.6801438843365,0,0,6.4050124165221,0,7.20382444,5.3632682748179,8.9098194970624,10.1560084214614,0,0,0,0,12.7900406134514,13.9271859610471,7.89837509,8.4900354542872,0,8.46325734,0,6.1464403,0,5.8851483964727,7.1219409431995,0,2.3742558873864,8.5352201,10.7789708286764,16.1488490091442,0,0,0,9.2606839861225,0,9.29379646,0.568718654757699,10.0766285351409,7.75072854,0,0,0,0,0,0,10.04214425,0,0,9.981873415323,7.6226230224632,0,12.5086489570352,7.41275036,0,0,0,0,1.1205822585018,9.539366253637,0,0,0,0,0,0,9.60110361,10.14885928,9.77435561,2.65751766647,0,8.35901375,0,0,5.7910031598568,0,0,0.204163726608801,0,0,0,0,2.9233393700037,0,0,9.35255864,0,0,0,0,0,12.57532499,0,0,0,0,0,0,0,0,0,0,1.1551156557303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","tissue","none","islets","24","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_24_IS_doublet_none_B12",2,0,10.9288265945665,12.17587174,9.68709412,6.5709583243172,10.09910133,0,8.81501695,9.44193217,10.26105632,9.56168224,9.2898866,0,12.0164954968334,0,0,0,9.2513301320225,0,6.9052298816105,8.03813743,0,9.38911106,9.15802389,0,9.2804188,0,0,3.9863321,14.331580219,0,0,0,6.522055328604,0,0,12.2481213297538,7.7111047878621,0,7.3086046451505,8.5883257844195,0,0,0,9.1092266967702,8.1375018013991,0,0,0,0,7.1358569,6.8195204296278,0,2.0969989406248,0,7.0533727031446,0,0,14.8340574597756,5.4386300990144,5.96974511,0,0,9.43855748,0,5.31193303,0,0,0,6.60672472,2.9268063590975,0,8.3386608506876,3.476991086778,3.140221076084,0.3586437473035,5.099030314705,0,0,3.84691283,20.0583962156668,20.0328324394461,6.32068798,0,0,0,0,0,0,8.28792839,5.8869298037482,0,8.3831930341032,8.3322289454227,5.5233173,0,0,0,0,0,0,9.0405545950395,13.1234482622552,0,7.0519962202885,0,5.8620322310953,0,8.09954605,10.62797754,0,3.76292327,4.9277422151099,0,0,0,0,5.3253743924874,7.55825903,0,0.636057884586801,0,0,8.36575862,5.102787786859,4.235758683854,0,0,0,0,0,8.1962083630178,0,7.866925392698,7.70739018,7.4985611201041,0,1.7318326464768,1.73865439,0,0,0,0,0,0,6.2573917719091,2.7741462032369,0,0,0,4.8407416293552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","tissue","none","islets","77","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_77_IS_doublet_none_G5",2,0,11.4952213318583,12.34584676,12.38930591,10.1417204053808,11.39550956,0,11.44137658,11.0119992,12.00618286,12.59847856,10.88375341,0,13.4074357685415,0,0,0,7.5819380192467,0,10.7665899465162,9.28433024,8.94627978,0,10.17516711,9.0111287915542,10.19479288,0,0,4.69232104,14.904448123,10.81592343,0,0,8.7503139518315,0,9.22520139,15.8537049200213,9.3167776193982,10.52837429,5.5980147412065,10.7381363232937,0,9.5539322808963,8.6027755082458,10.5446095606625,10.5945705078708,0,0,10.3377825177449,0,7.63691054,7.6038525843835,0,2.6297553466252,0,12.9074333581361,0,8.51718551,21.5,10.3102177654428,4.10294007,0,0,8.6112765,0,7.26734484,7.85345302,0,0,7.54020959,0,0,1.7583438928233,0,0,0,0,6.9180127205165,0,0,9.3856243555792,9.4840809917129,0,0,0,0,0,0,0,3.66254278,0,0,2.5636107970451,7.026251208408,4.66694365,9.6683706619123,0,1.7522908425176,0,0,0,0,1.0175939766933,0,2.3791706035641,0,0,0,0,10.1673145,0,0,0,0.0984490200000003,0,0,0,6.9800170927858,0,0,0,0,0,0.61763929,0,0,1.3541951839186,0,0,0,0,3.3434962231564,0,5.9013509494794,11.36807982,5.0089436320386,0,0,0,3.40202132,0,0,0,0,0,0,5.6019461988515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68","tissue","none","islets","70","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_70_IS_doublet_none_F10",2,0,12.2024025483895,12.9530346,10.53755978,7.7052055180205,10.22944769,6.5201750954758,10.12308049,9.90902178,11.46720335,11.15800527,4.70322485,0,13.7370602246033,0,0,0,8.0740867673307,0,0,10.6295147,0,9.12380097,11.34456081,0,9.86738,10.17306846,0,0,14.307156242,7.21134049,0,0,6.3791863014802,0,8.42032197,15.5212927176717,0,4.09098967,6.9428125628782,8.8299224908032,6.1892385134702,10.1071598339674,0,9.6223217671608,4.3625126328468,0,0,11.7803250969087,0,8.95892037,8.9606010274989,0,0,0,12.4607997954709,0,0,21.5,4.9395786903397,3.02668357,0,0,9.54081658,0,5.88610932,0,0,0,6.71229212,5.1616907788945,0,1.4529619753902,0,1.0427687302822,0,0,7.4959785310101,8.8085510795124,8.8823199,9.6724403387134,9.5640446796696,9.28483873,0,0,0,0,0,0,7.06246717,0,0,8.6162356313728,6.1684448199656,0,9.1955767303176,0,6.3800102685067,0,0,0,3.0866068087827,4.5089845203028,0,7.0680179035333,0,5.2250108546,0,0,9.97681207,0,1.87312569,11.8674453111835,0,0,0,0,6.5953366577976,6.10189576,0,0,0,0,9.24475733,0,1.7643322221946,0,0,0,0,0,6.3998849916774,0,3.1858079461098,7.9984938,0,0,0,0,0,0,0,0,0,0,6.3581681776097,1.186048038194,0,0,0,1.2866250940826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","tissue","none","islets","59","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11",2,0,11.567363001993,11.34446689,10.25318436,9.6994642015805,11.12250993,0,7.3112779,9.00913679,8.44924445,9.4450787,9.72830072,0,11.8869593904423,0,0,0,7.5741861082203,0,6.9587997234579,10.16634258,8.61993712,7.28550362,8.1362747,8.2462022295728,7.66574143,0,0,7.68580491,14.065783395,0,0,0,6.1907234326456,0,9.5144841,5.072306063251,6.9507359957484,7.35437123,9.3705963945685,6.3882775766165,6.4826581152101,0,0,8.3211120366632,6.2049910452585,0,0,4.2853570987971,0,8.21820165,3.4712687600596,0,2.56170532118445,0,5.7841800812108,0,8.40352171,14.6432977080205,11.4420153740075,5.40069745,0,0,8.09265264,0,5.84817685,0,8.6705128532441,0,0,0,8.41689804,3.68103857301,14.5438869461913,0,0,6.4680057139472,0,0,10.57354996,21.0062451778546,11.2582080163663,7.85010809,0,0,0,0,0,0,5.12231411,0,0,7.3385706237584,7.3144815476126,5.3644422,8.4755840550284,0,4.6388567202317,0,0,0,5.7920164107778,0,0,3.9224366966982,0,7.9409909706701,0,0,9.42244699,6.1233603,0,2.3772652207834,0,0,0,0,3.7822492428396,7.90338056,0,0.302861012333199,0,0,8.57425173,7.8720346164423,5.5079804356141,0,0,0,0,0,7.0012987819905,0,0,7.32910702,0,0,0,0,2.43965981,0,0,0,0,0,0,3.04873946396635,0,0,0,4.3658695874107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","tissue","none","islets","1","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_1_IS_doublet_none_A1",2,0,8.0435716125762,13.60787856,10.82145307,8.8075617607759,11.26834115,0,8.4068141,9.92427319,10.45787668,10.66945968,9.51235195,0,10.8390124828806,0,0,0,7.3990026795816,0,6.8659002016836,8.20593263,0,7.49632728,8.98995315,8.0053531934557,10.76773976,0,0,0,14.851205804,4.62004755,0,0,0,0,0,14.311371737035,6.2289848811397,4.02752558,8.1347343246797,8.0473918161304,0,8.9154413936306,0,7.7158464486587,6.8874066298218,0,0,9.760244559592,0,7.95847909,0,0,4.69454575720145,0,11.6206453614677,0,0,21.5,7.8748939426428,5.21065258,0,0,7.99500035,0,2.53594555,0,0,0,0,6.1793382617691,0,8.750574776768,0,0,3.4607721512465,6.0287538546762,7.8190786646597,6.8491373684345,4.2224618,0,8.6385319780592,6.11041929,0,0,0,0,0,0,9.49920402,0,0,8.2417514713495,7.5152163429747,5.78722827,8.5216907898083,0,7.9394992632943,0,0,0,9.6080327015068,7.610376341572,0,9.8410941512717,0,7.5599274452871,0,7.661086,10.88477086,0,3.2358682,0.900733314960998,0,0,0,0,7.6034517489112,6.80955233,0,0,0,0,9.27824878,0,6.4558509723854,0,0,0,0,0,8.4931467592317,0,8.3734203789088,7.50994502,7.4838714235389,0,0.145173438321201,5.9394779,0,0,0,0,0,3.6441307551909,5.0856791723687,0,0,0,0,0.682668261160899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13","tissue","none","islets","20","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_20_IS_doublet_none_B8",2,0,9.6191498538963,11.26927042,11.51634148,8.9830756628896,10.86232245,0,8.04209024,10.54467557,9.84461008,10.68706487,9.6643893,0,11.94803165647,0,0,0,7.6649020547767,0,8.780586881789,0,6.0506271,0,5.66858793,0,9.91258819,0,0,3.8954503,14.956745613,7.50605349,0,0,4.4080063325229,0,0,13.4636081565897,0,3.69132329,8.838079357322,7.8029617109883,7.4774998462045,8.0453794690925,6.1877394219008,6.0902024384697,9.1950116687432,7.78498753,0,8.9828764750753,0,0,7.263454847497,0,2.71475252464855,0,10.2551398287317,0,7.00199153,21.5,7.2694323989008,5.01460598,0,0,10.15244798,0,6.42196716,0,0,0,0,0.8636920322358,7.63773712,8.7188319845592,1.6249380308547,0,0,0,8.7098098105703,6.764050796131,5.91343295,0,7.1706360412081,10.16405504,0,0,0,0,0,0,7.92588683,0,0,8.7886006143895,7.4813244176317,5.0142022,8.734919957723,0,0,0,8.2917896866385,0,8.7935561028136,7.4549337891055,0,7.3012432979485,0,4.4922000744201,0,0,11.37941672,0,4.4913367,0,0,0,0,0,6.9229671075186,6.50803349,0,0,0,0,9.0181833,6.4324185458228,4.1049823878384,2.0510539077234,0,0,2.3421543242493,0,8.3003795728927,0,8.8558170247473,7.93863844,7.1648234784081,0,0,5.29858196,0,0,0,0,0,0,5.6819016298267,3.6319022529146,0,0,0,1.6402319603015,0,5.2502360887485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69","tissue","none","islets","71","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_71_IS_doublet_none_F11",2,0,10.0634451221512,13.07096521,10.58372133,10.3809891156025,11.61795739,0,10.26386072,11.97629285,10.65540246,10.16107706,8.69000135,0,12.6043337340328,0,0,0,9.6480619875135,0,8.4067199391262,9.34064822,0,7.80891652,8.12496594,6.817662421129,9.8422693,0,0,4.74867293,14.338862473,8.58389297,0,0,4.3598291198985,0,9.0108619,12.7201191333557,6.4659814579456,9.45742549,9.3278769600002,7.9258292963178,0,0,0,0.0917984784761003,0,0,0,0,0,8.65975737,0,0,4.86883863948245,0,6.4992185063853,2.6160184065613,0,13.3520208932178,6.3131429461167,6.7066458,0,0,9.05863507,0,6.68450505,0,0,0,0,1.45530923,0,7.3214924392109,2.8823787722586,0,1.456332298879,3.085782122135,7.6412122855432,0,5.70748926,10.110231543083,19.4844484097992,0,0,0,0,0,0,0,8.22109117,0,0,8.447197975397,6.7850924187144,5.62983308,8.6770623301673,0,7.2538122235,0,0,0,7.7398248627596,13.2811679360404,0,7.1500206146998,0,9.4386196553207,0,0.192837310000002,10.57830492,0,3.45004015,0,0,0,0,0,6.9916998106929,8.14640861,0,0,0.526846229517901,0,8.60471006,7.4793739593577,4.2339241735758,3.7353465277644,0,0,4.6354225079197,0,9.2436233358907,0,9.1277370871021,7.99609577,6.9438266101719,0,0,5.55296381,1.02688149,0,0,0,0,4.444604149361,6.0759759455981,3.66745133461535,0,0,0,6.056988074495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53","tissue","none","islets","57","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_57_IS_doublet_none_E9",2,0,11.447359297986,13.59756648,10.35029293,8.7489385000509,10.99049983,0,9.78843449,8.39302418,10.51563329,10.95088597,10.30121987,0,11.7677173312451,0,0,0,7.4608150955911,0,8.6754065691625,12.4167065,7.61350965,0,13.37527438,7.7104926928961,9.6525792,0,0,4.74045127,13.47108359,9.45144132,0,0,2.3004833015615,0,7.22030193,12.6450717173706,0,8.99172266,8.8421695747227,7.7972623527843,7.0946525907718,9.0354608819255,7.2619066652781,8.0665461743613,6.7454139207558,0,0,6.930720656571,0,9.19118341,7.8911638902598,0,1.8999573007095,0,2.7095744984325,0,0,13.4735198548388,14.278421148376,6.10137007,0,0,3.87649756,0,2.61043459,0,0,0,0,7.28996520479795,10.71412143,0,1.0346856992091,0,1.3007644497585,8.5673658665101,8.1853314594216,0,3.2561738,0,20.3189357405266,7.50577761,0,0,0,0,0,0,3.92481168,0,9.04225057,7.4921917908416,0,5.33332352,11.5776217105188,9.96503672,6.2116561942025,0,0,0,8.7416211887996,13.5941184247972,0,0,8.71659662,6.7200184769381,0,0,12.07957966,11.94986483,0,8.4774423415722,0,0,0,0,0,7.15238756,0,0,0,0,6.49458049,5.579925310424,2.1096186512364,0,0,0,0,0,2.1925106579482,0,3.78823233817,1.5046814,2.9514068894957,0,0,0.223558199999999,0,0,0,0,0,0,4.6546042646062,3.9838210215496,0,0,0,2.6103061458624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12","tissue","none","islets","2","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_2_IS_doublet_none_A2",2,0,9.0920356093876,13.41089971,10.65444039,9.1843298193614,11.54334241,0,8.69876134,9.0213066,9.96707521,10.67150895,3.1049572,0,12.1382413312613,0,0,0,7.8261169912858,0,9.8596403218818,8.75687613,0,8.50675647,9.37302884,0,9.52697657,0,0,5.31562952,15.168794813,8.91750848,0,0,6.3628782900071,0,7.90663538,13.419800398906,6.6523656624686,4.01323984,9.7379370147672,8.3065007257344,0,8.1933967440553,0,8.4882116075214,9.7438644596531,0,0,7.0853917488329,0,0,0,0,4.81943826208545,0,10.7997299438466,0,0,21.5,6.8974834824967,4.60059295,0,0,9.40753094,0,5.77732598,0,0,0,8.47566541,0,0,2.8722631262939,5.7417963405642,0,2.0887217236379,6.2139511001461,7.4409092586429,0,7.01298024,19.5528249719929,10.5468017773633,10.15744001,0,0,0,0,0,0,8.5723722,7.3496811626081,0,7.237245124892,7.7100199297224,5.02589525,9.3650379807507,0,8.3176536326805,0,0,0,8.8472211167536,5.9098904788381,0,3.7420399950496,0,7.1116629055369,0,0,9.69531795,0,4.51902756,0,0,0,0,0,7.8122751437655,8.55423546,0,0,3.2157733508339,0,8.33191737,7.4798858452454,0,0,0,7.29968568,0,0,7.7420385865326,0,8.999556174514,9.12908324,4.241274950839,0,0,3.85700497,0,0,0,0,0,0,5.8792503487068,3.24386075394905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79","tissue","none","islets","80","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_80_IS_doublet_none_G8",2,0,11.0385139919118,11.71190077,12.37695437,10.0381201385806,11.28736767,0,10.84569419,11.71894005,10.29932245,11.07228517,12.31497595,0,13.2024217315646,0,0,0,7.6669043194966,8.9931938146297,8.9665023897724,9.69009379,9.37855405,7.64659293,9.74472707,8.9649893328233,10.1529136,0,0,4.89470148,14.903603905,0,0,0,7.8084612430622,0,7.44192237,15.006785861768,0,10.0294026,7.9955537590388,7.5392086462392,7.9093387940987,6.9042335365349,0,10.5150653429375,11.1263488435466,0,0,9.7738346358942,0,0,5.0317043135597,0,2.2523422827149,0,11.8426332630046,0,0,21.5,5.4550796650012,5.27229264,0,0,9.17078002,0,7.22660799,6.99055872,0,0,0,0,10.13284399,8.1804569849375,0,0,0,5.7353123958772,4.995575979848,6.7978824245459,7.92156808,0,10.4054647626313,9.85921061,0,0,0,0,0,0,0.99756108,0,0,7.3635321196501,6.5669354563343,7.18600525,6.862247862451,0,6.4050439321015,0,0,0,9.2258165943064,1.7601945791567,0,7.3511108109106,8.79525753,6.2458372897672,0,0,11.63016441,0,0,0,6.6627996,0,0,0,5.4716239404355,5.86158807,0,0,0,0,8.292237,11.4151442306315,0,0,0,0,0,0,0,0,2.0342271957099,8.1098781,6.9092735721538,0,0,0,0,0,0,0,0,0,5.400381766277,1.35309634589955,0,0,0,0,3.69717941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87","tissue","none","islets","88","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_88_IS_doublet_none_H4",2,0,12.3907275050782,13.72364389,12.18082011,10.4670252609489,12.20925389,0,12.09607115,11.01640442,11.57406301,10.36011694,10.79730872,0,13.5117134527697,0,0,0,10.3939524359832,0,6.7914505862858,10.63522997,9.55650535,0,9.66491823,9.781605590922,10.48990582,0,0,4.63318629,14.830922766,7.73801785,0,0,5.1166499017509,0,6.23000194,13.9697130605853,6.7322765369045,9.32806555,0,9.1496581146631,8.3068599739066,8.6570127747465,6.0378069790057,6.2654711692904,10.4380488927293,0,0,8.0840950427499,0,8.21559882,3.1302886403475,7.430699948945,0,0,7.1631673964843,0,9.03853495,13.8360036153869,3.847207387416,0,0,0,9.15918737,0,6.66537027,0,0,0,10.21955678,0,7.15511667,7.3746738162967,9.7443922647769,0.144751458818298,0.00176768391279936,9.3828037093142,0,0,7.78204179,10.2135096354636,21.5,8.93329522,0,0,0,0,0,0,7.61754263,6.1634402972721,0,7.8513291660689,6.2042721114049,4.57710034,8.0317914368403,0,3.5294286454978,0,0,0,0,14.9431244050884,0,2.8852352031235,0,7.4383409314239,0,7.35732903,9.16414561,0,2.95332133,0,0,0,0,0,1.01882375724,5.22949237,0,0,0,0,8.89658843,0,0,0,0,0,0,0,6.9394696477352,0,0,8.84901539,4.4204008743522,0.269718860000001,0,5.32739695,0,0,0,0,0,0,5.7271142336978,0.579588115417202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40","tissue","none","islets","45","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_45_IS_doublet_none_D9",2,0,10.0096859480778,13.40386544,11.63191721,10.0889886369541,10.86417599,0,10.52729143,11.06619556,10.65007739,11.70417095,11.41197074,0,12.1789868255762,0,0,0,8.4274914045827,0,9.501642640564,10.81111581,7.28199748,9.44204739,11.63046028,7.4312407831387,10.03003367,0,0,5.31076609,14.500608701,8.81438197,0,0,6.6638870828612,0,7.72671298,14.2210352234837,7.4595013480396,9.98377676,9.0376760798339,6.2702336706827,0,9.9698579567496,0,9.7677863708155,10.4822753007462,0,0,9.5155715692508,0,0,1.5294166891138,0,1.4958888653555,0,13.0110840315981,0,0,21.5,5.9504699088178,3.34846007,0,0,8.45717719,0,7.45069499,0,0,0,8.42681196,5.1187998511184,0,7.680326692939,2.9693642908503,0,0,6.7842708441757,8.1022369350775,0,6.89473767,0,0,4.39755295,0,0,0,0,0,0,8.67592016,0,0,8.7943985477531,8.2793182045004,6.6139942,9.4141202206083,0,7.7791738577923,0,0,0,8.4966123447676,7.4848740604872,0,7.4754980457186,0,7.1440618993815,0,8.9115486,10.39485869,0,4.48326276,1.0716950633099,0,0,0,0,6.750497379822,5.51755277,0,0.234704006940401,0,0,9.69317342,10.8780570038928,2.0743840360682,1.7624611903512,0,0,0,0,7.0948428173406,0,9.0833352947499,8.62390818,7.781489440423,0,0,5.35590236,0,0,0,0,0,0,4.3441720917888,1.6791431719589,0,0,0,3.0036473551124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24","tissue","none","islets","30","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_30_IS_doublet_none_C6",2,0,10.9167010408026,12.54757594,11.35228193,10.5781156608557,11.05084425,0,10.44833566,10.74063081,10.81886198,11.52031448,10.29760301,0,13.0998215748267,0,0,0,7.9648316876758,0,8.2340250623111,10.91400609,0,7.66460947,9.55256089,7.6883237219818,9.50711396,0,0,0,14.904423276,7.45011643,8.31916547,0,5.7100055129002,0,6.37475092,14.983309414407,6.8476357331808,0,7.3687536035085,6.5398343559313,6.2437828621974,10.1589508342276,0,10.8236606316006,8.4429598775623,0,0,9.0317297267767,0,7.07595988,0,0,0,0,11.511182324204,0,0,21.5,5.6211941214223,6.03016869,0,0,9.26955014,0,8.24254828,0,5.8730246732337,0,8.58583975,0,0,6.6602315421131,8.7505429229654,0,0,0,0,6.825388036207,1.95206895,20.3806156206389,12.9648888647911,7.9334379,0,0,0,0,0,0,9.87257149,6.5329866208684,0,7.7443815725816,6.7960903015316,7.98468074,7.2616794896413,7.63408757,7.1877921393508,0,0,0,0,8.4592184953955,0,6.9924175741104,9.00617456,7.5179461634755,0,1.66300717,10.42100879,0,0,5.0400067100265,0,0,0,0,4.6164025652704,7.30400767,0,0,0,0,9.36453629,5.5921848804854,0,0,0,0,0,0,8.6167412050023,0,8.2344437957044,5.24840263,4.3983973396015,0,0,6.84341292,0,0,0,0,0,0,0,4.67515483731375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
