Chip Run Info,F:\1363029192\ChipRun.bml,1363029192,96.96 (136x),GE 96x96 Express+Melt_v1,ROX,EvaGreen,11/7/25 19:02,1:43:02,X9-190034,SamplePlateName: Undefined,SamplePlateBarCode: Undefined,ReagentPlateName: Undefined,ReagentPlateBarCode: Undefined,
Application Version,4.7.1,,,,,,,,,,,,,
Application Build,20200930.17,,,,,,,,,,,,,
Export Type,Table Results,,,,,,,,,,,,,
Quality Threshold,0.65,,,,,,,,,,,,,
Baseline Correction Method,Linear (Derivative),,,,,,,,,,,,,
Ct Threshold Method,Auto (Global),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,,
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm,,
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,,
S06-A36,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,TGFBR2,Test,999,0,Flag,0.023073164,999,999,0,,TGFBR2
S06-A37,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CCR4,Test,999,0,Flag,0.023073164,999,999,0,,CCR4
S06-A38,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CD86,Test,999,0,Flag,0.023073164,999,999,0,,CD86
S06-A39,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,HPRT,Test,999,0,Flag,0.023073164,999,999,0,,HPRT
S06-A40,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IL-21,Test,999,0,Flag,0.023073164,999,999,0,,IL-21
S06-A41,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IL5RA,Test,999,0,Flag,0.023073164,999,999,0,,IL5RA
S06-A42,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,PTEN,Test,999,0,Flag,0.023073164,999,999,0,,PTEN
S06-A43,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CCR7,Test,999,0,Flag,0.023073164,999,999,0,,CCR7
S06-A44,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,ICOS,Test,999,0,Flag,0.023073164,999,999,0,,ICOS
S06-A45,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IL27R,Test,999,0,Flag,0.023073164,999,999,0,,IL27R
S06-A46,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,LY6E,Test,15.327901,0,Flag,0.023073164,999,86.11590722,0,,LY6E
S06-A47,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,PD1,Test,999,0,Flag,0.023073164,999,999,0,,PD1
S06-A48,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,TNFAIP3,Test,999,0,Flag,0.023073164,999,999,0,,TNFAIP3
S06-A54,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,TBX21,Test,999,0,Flag,0.023073164,999,999,0,,TBX21
S06-A53,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IL6,Test,999,0,Flag,0.023073164,999,999,0,,IL6
S06-A52,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IL25,Test,21.24581829,1,Pass,0.023073164,85.65509287,66.47643118,0.91609395,,IL25
S06-A51,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,ICAM1,Test,999,0,Flag,0.023073164,999,999,0,,ICAM1
S06-A50,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CD8A,Test,25.88338487,0,Flag,0.023073164,999,74.59558311,0,,CD8A
S06-A49,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CCR5,Test,999,0,Flag,0.023073164,999,999,0,,CCR5
S06-A60,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,TRAF2,Test,999,0,Flag,0.023073164,999,999,0,,TRAF2
S06-A59,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,RSAD2,Test,999,0,Flag,0.023073164,999,999,0,,RSAD2
S06-A58,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,MAP2K6,Test,999,0,Flag,0.023073164,999,999,0,,MAP2K6
S06-A57,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IRF1,Test,17.58774936,0,Flag,0.023073164,999,85.72536356,0,,IRF1
S06-A56,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IFI44,Test,15.30791542,1,Pass,0.023073164,78.95361134,999,1,,IFI44
S06-A55,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,PDL-1,Test,999,0,Flag,0.023073164,999,999,0,,PDL-1
S06-A66,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,TNF,Test,19.18867215,0,Flag,0.023073164,999,83.64443636,0,,TNF
S06-A65,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IL7,Test,999,0,Flag,0.023073164,999,999,0,,IL7
S06-A64,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IL27,Test,999,0,Flag,0.023073164,999,999,0,,IL27
S06-A63,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IFNG,Test,999,0,Flag,0.023073164,999,999,0,,IFNG
S06-A62,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CTLA4,Test,999,0,Flag,0.023073164,999,999,0,,CTLA4
S06-A61,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CCR6,Test,14.58971968,1,Pass,0.023073164,82.21366915,65.32036215,0.969191909,,CCR6
S06-A72,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,VAV1,Test,15.99416252,0,Flag,0.023073164,999,85.18170575,0,,VAV1
S06-A71,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,SOCS3,Test,999,0,Flag,0.023073164,999,999,0,,SOCS3
S06-A70,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,MAPK8,Test,999,0,Flag,0.023073164,999,999,0,,MAPK8
S06-A69,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IRF2,Test,999,0,Flag,0.023073164,999,999,0,,IRF2
S06-A68,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IFI44L,Test,999,0,Flag,0.023073164,999,999,0,,IFI44L
S06-A67,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CD44,Test,999,0,Flag,0.023073164,999,999,0,,CD44
S06-A78,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,TNFRSF1A,Test,22.75622008,0,Flag,0.023073164,81.1859793,86.55932975,0.524716074,,TNFRSF1A
S06-A77,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IL7R,Test,999,0,Flag,0.023073164,999,999,0,,IL7R
S06-A76,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IL2RA,Test,999,0,Flag,0.023073164,999,999,0,,IL2RA
S06-A75,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IL10,Test,999,0,Flag,0.023073164,999,999,0,,IL10
S06-A74,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,FOXP3,Test,999,0,Flag,0.023073164,999,999,0,,FOXP3
S06-A73,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CD28,Test,999,0,Flag,0.023073164,999,999,0,,CD28
S06-A84,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,ZAP70,Test,999,0,Flag,0.023073164,999,999,0,,ZAP70
S06-A83,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,STAT1,Test,26.80893751,0,Flag,0.023073164,999,69.94771117,0,,STAT1
S06-A82,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,MX1,Test,999,0,Flag,0.023073164,999,999,0,,MX1
S06-A81,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IRF4,Test,999,0,Flag,0.023073164,999,999,0,,IRF4
S06-A80,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IFIT1,Test,999,0,Flag,0.023073164,999,999,0,,IFIT1
S06-A79,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CEACAM1,Test,999,0,Flag,0.023073164,999,999,0,,CEACAM1
S06-A90,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,TNFRSF1B,Test,19.13478125,1,Pass,0.023073164,84.96093451,999,1,,TNFRSF1B
S06-A89,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,NFKB1,Test,16.50884162,0,Flag,0.023073164,999,85.91144227,0,,NFKB1
S06-A88,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IL3,Test,999,0,Flag,0.023073164,999,999,0,,IL3
S06-A87,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IL12B,Test,999,0,Flag,0.023073164,999,999,0,,IL12B
S06-A86,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,GAPDH,Test,9.888875679,1,Pass,0.023073164,82.72651667,999,1,,GAPDH
S06-A85,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CD3E,Test,999,0,Flag,0.023073164,999,999,0,,CD3E
S06-A96,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,ZEB2,Test,999,0,Flag,0.023073164,999,999,0,,ZEB2
S06-A95,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,STAT3,Test,19.57387244,0,Flag,0.023073164,999,85.086875,0,,STAT3
S06-A94,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,NUR77,Test,999,0,Flag,0.023073164,999,999,0,,NUR77
S06-A93,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IRF7,Test,18.7027548,0,Flag,0.023073164,999,85.13651384,0,,IRF7
S06-A92,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,IFIT3,Test,13.01487329,1,Pass,0.023073164,82.0413653,64.88924482,0.960955211,,IFIT3
S06-A91,SEEP05_wk11_NOD-M_6_IS_doublet_none_A6,Unknown,1,CXCL10,Test,15.35867388,1,Pass,0.023073164,85.16442186,999,1,,CXCL10
S95-A01,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,BCL6,Test,18.9338724,1,Pass,0.023073164,79.97883098,999,1,,BCL6
S95-A02,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CD4,Test,999,0,Flag,0.023073164,999,999,0,,CD4
S95-A03,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,GATA4,Test,999,0,Flag,0.023073164,999,999,0,,GATA4
S95-A04,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL17A,Test,999,0,Flag,0.023073164,999,999,0,,IL17A
S95-A05,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL4,Test,999,0,Flag,0.023073164,999,999,0,,IL4
S95-A06,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,PPARA,Test,999,0,Flag,0.023073164,999,999,0,,PPARA
S95-A07,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,AIM2,Test,999,0,Flag,0.023073164,999,999,0,,AIM2
S95-A08,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CXCR3,Test,999,0,Flag,0.023073164,999,999,0,,CXCR3
S95-A09,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IFNGR1,Test,19.00015779,1,Pass,0.023073164,77.32952068,65.33386671,0.924914148,,IFNGR1
S95-A10,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,ISG15,Test,15.12659981,1,Pass,0.023073164,82.02158177,64.83302861,0.958762439,,ISG15
S95-A11,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,OAS1B,Test,20.53705435,1,Pass,0.023073164,81.990567,66.35939758,0.951789321,,OAS1B
S95-A12,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,STAT4,Test,999,0,Flag,0.023073164,999,999,0,,STAT4
S95-A13,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CCR2,Test,14.37883001,1,Pass,0.023073164,77.05898905,67.88704142,0.983678864,,CCR2
S95-A14,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CD40,Test,22.10566858,0,Flag,0.023073164,999,73.20547835,0,,CD40
S95-A15,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,GSK3A,Test,16.11743666,1,Pass,0.023073164,79.81627441,999,1,,GSK3A
S95-A16,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL1R2,Test,999,0,Flag,0.023073164,999,999,0,,IL1R2
S95-A17,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL4RA,Test,19.19227404,1,Pass,0.023073164,77.10069108,999,1,,IL4RA
S95-A18,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,PPARG,Test,999,0,Flag,0.023073164,999,999,0,,PPARG
S95-A19,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,BCL2,Test,18.46619782,1,Pass,0.023073164,82.82993022,63.57899875,0.974810359,,BCL2
S95-A20,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CXCR4,Test,999,0,Flag,0.023073164,999,999,0,,CXCR4
S95-A21,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL12RB,Test,999,0,Flag,0.023073164,999,999,0,,IL12RB
S95-A22,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,JAK1,Test,18.03353471,1,Pass,0.023073164,82.27336172,999,1,,JAK1
S95-A23,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,OAS2,Test,999,0,Flag,0.023073164,999,999,0,,OAS2
S95-A24,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,STAT5,Test,999,0,Flag,0.023073164,999,999,0,,STAT5
S95-A25,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CCR3,Test,999,0,Flag,0.023073164,999,999,0,,CCR3
S95-A26,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CD80,Test,999,0,Flag,0.023073164,999,999,0,,CD80
S95-A27,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,GSK3B,Test,17.97471234,1,Pass,0.023073164,78.88295919,999,1,,GSK3B
S95-A28,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL2,Test,999,0,Flag,0.023073164,999,999,0,,IL2
S95-A29,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL5,Test,999,0,Flag,0.023073164,999,999,0,,IL5
S95-A30,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,PPARGC1A,Test,23.64023147,1,Pass,0.023073164,78.30317721,999,1,,PPARGC1A
S95-A31,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CCR1,Test,999,0,Flag,0.023073164,999,999,0,,CCR1
S95-A32,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,FYN,Test,999,0,Flag,0.023073164,999,999,0,,FYN
S95-A33,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL18R1,Test,999,0,Flag,0.023073164,999,999,0,,IL18R1
S95-A34,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,JAK2,Test,999,0,Flag,0.023073164,999,999,0,,JAK2
S95-A35,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,OASL1,Test,999,0,Flag,0.023073164,999,999,0,,OASL1
S95-A36,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,TGFBR2,Test,999,0,Flag,0.023073164,999,999,0,,TGFBR2
S95-A37,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CCR4,Test,999,0,Flag,0.023073164,999,999,0,,CCR4
S95-A38,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CD86,Test,999,0,Flag,0.023073164,999,999,0,,CD86
S95-A39,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,HPRT,Test,17.94857939,1,Pass,0.023073164,80.01956131,999,1,,HPRT
S95-A40,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL-21,Test,20.42396972,1,Pass,0.023073164,79.37957818,63.90082087,0.958096989,,IL-21
S95-A41,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL5RA,Test,999,0,Flag,0.023073164,999,999,0,,IL5RA
S95-A42,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,PTEN,Test,17.14272145,1,Pass,0.023073164,78.04056643,999,1,,PTEN
S95-A43,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CCR7,Test,999,0,Flag,0.023073164,999,999,0,,CCR7
S95-A44,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,ICOS,Test,999,0,Flag,0.023073164,999,999,0,,ICOS
S95-A45,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL27R,Test,999,0,Flag,0.023073164,999,999,0,,IL27R
S95-A46,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,LY6E,Test,14.15182959,0,Flag,0.023073164,80.30798281,85.77914408,0.622947456,,LY6E
S95-A47,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,PD1,Test,999,0,Flag,0.023073164,999,999,0,,PD1
S95-A48,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,TNFAIP3,Test,20.32357195,1,Pass,0.023073164,81.6660258,999,1,,TNFAIP3
S95-A54,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,TBX21,Test,999,0,Flag,0.023073164,999,999,0,,TBX21
S95-A53,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL6,Test,999,0,Flag,0.023073164,999,999,0,,IL6
S95-A52,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL25,Test,999,0,Flag,0.023073164,999,999,0,,IL25
S95-A51,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,ICAM1,Test,18.53122144,0,Flag,0.023073164,999,85.28317388,0,,ICAM1
S95-A50,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CD8A,Test,20.52064225,0,Flag,0.023073164,85.48282012,79.22372663,0.309284588,,CD8A
S95-A49,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CCR5,Test,999,0,Flag,0.023073164,999,999,0,,CCR5
S95-A60,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,TRAF2,Test,20.19083784,1,Pass,0.023073164,80.6142973,999,1,,TRAF2
S95-A59,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,RSAD2,Test,999,0,Flag,0.023073164,999,999,0,,RSAD2
S95-A58,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,MAP2K6,Test,20.40104434,1,Pass,0.023073164,79.73826674,999,1,,MAP2K6
S95-A57,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IRF1,Test,15.49837528,1,Pass,0.023073164,81.05245916,66.77917011,0.974045934,,IRF1
S95-A56,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IFI44,Test,16.29877408,1,Pass,0.023073164,78.79300761,999,1,,IFI44
S95-A55,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,PDL-1,Test,19.25840262,1,Pass,0.023073164,81.7295175,999,1,,PDL-1
S95-A66,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,TNF,Test,20.99111174,0,Flag,0.023073164,999,83.39751726,0,,TNF
S95-A65,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL7,Test,20.95446068,1,Pass,0.023073164,80.00409758,999,1,,IL7
S95-A64,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL27,Test,999,0,Flag,0.023073164,999,999,0,,IL27
S95-A63,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IFNG,Test,999,0,Flag,0.023073164,999,999,0,,IFNG
S95-A62,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CTLA4,Test,999,0,Flag,0.023073164,999,999,0,,CTLA4
S95-A61,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CCR6,Test,15.73222408,1,Pass,0.023073164,82.07325071,999,1,,CCR6
S95-A72,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,VAV1,Test,16.71027534,0,Flag,0.023073164,999,85.03004762,0,,VAV1
S95-A71,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,SOCS3,Test,21.92940916,1,Pass,0.023073164,87.74212144,999,1,,SOCS3
S95-A70,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,MAPK8,Test,999,0,Flag,0.023073164,999,999,0,,MAPK8
S95-A69,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IRF2,Test,18.32292727,1,Pass,0.023073164,78.9546879,64.90977655,0.954886,,IRF2
S95-A68,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IFI44L,Test,999,0,Flag,0.023073164,999,999,0,,IFI44L
S95-A67,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CD44,Test,999,0,Flag,0.023073164,999,999,0,,CD44
S95-A78,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,TNFRSF1A,Test,18.62445313,1,Pass,0.023073164,79.87086901,86.07313585,0.872500425,,TNFRSF1A
S95-A77,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL7R,Test,999,0,Flag,0.023073164,999,999,0,,IL7R
S95-A76,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL2RA,Test,999,0,Flag,0.023073164,999,999,0,,IL2RA
S95-A75,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL10,Test,999,0,Flag,0.023073164,999,999,0,,IL10
S95-A74,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,FOXP3,Test,999,0,Flag,0.023073164,999,999,0,,FOXP3
S95-A73,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CD28,Test,999,0,Flag,0.023073164,999,999,0,,CD28
S95-A84,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,ZAP70,Test,999,0,Flag,0.023073164,999,67.70901684,0,,ZAP70
S95-A83,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,STAT1,Test,16.72233682,1,Pass,0.023073164,81.42461682,999,1,,STAT1
S95-A82,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,MX1,Test,999,0,Flag,0.023073164,999,999,0,,MX1
S95-A81,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IRF4,Test,999,0,Flag,0.023073164,999,999,0,,IRF4
S95-A80,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IFIT1,Test,999,0,Flag,0.023073164,999,999,0,,IFIT1
S95-A79,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CEACAM1,Test,999,0,Flag,0.023073164,999,999,0,,CEACAM1
S95-A90,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,TNFRSF1B,Test,17.34015846,1,Pass,0.023073164,84.74547642,66.84869421,0.914488263,,TNFRSF1B
S95-A89,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,NFKB1,Test,15.58381658,0,Flag,0.023073164,78.98197111,85.59110985,0.428227723,,NFKB1
S95-A88,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL3,Test,999,0,Flag,0.023073164,999,999,0,,IL3
S95-A87,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IL12B,Test,999,0,Flag,0.023073164,999,999,0,,IL12B
S95-A86,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,GAPDH,Test,10.27858327,1,Pass,0.023073164,82.30786558,999,1,,GAPDH
S95-A85,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CD3E,Test,999,0,Flag,0.023073164,999,999,0,,CD3E
S95-A96,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,ZEB2,Test,999,0,Flag,0.023073164,999,999,0,,ZEB2
S95-A95,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,STAT3,Test,19.15236453,1,Pass,0.023073164,78.7145117,64.33333236,0.933513609,,STAT3
S95-A94,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,NUR77,Test,999,0,Flag,0.023073164,999,999,0,,NUR77
S95-A93,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IRF7,Test,18.79996261,1,Pass,0.023073164,82.06633903,64.18742712,0.941017622,,IRF7
S95-A92,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,IFIT3,Test,13.34587952,1,Pass,0.023073164,81.93443255,999,1,,IFIT3
S95-A91,SEEP05_wk11_NOD-M_95_IS_doublet_none_H11,Unknown,1,CXCL10,Test,14.89956574,1,Pass,0.023073164,84.8782426,999,1,,CXCL10
S05-A01,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,BCL6,Test,999,0,Flag,0.023073164,999,999,0,,BCL6
S05-A02,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,CD4,Test,999,0,Flag,0.023073164,999,999,0,,CD4
S05-A03,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,GATA4,Test,29.53701469,0,Flag,0.023073164,999,999,0,,GATA4
S05-A04,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,IL17A,Test,999,0,Flag,0.023073164,999,999,0,,IL17A
S05-A05,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,IL4,Test,999,0,Flag,0.023073164,999,999,0,,IL4
S05-A06,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,PPARA,Test,999,0,Flag,0.023073164,999,999,0,,PPARA
S05-A07,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,AIM2,Test,999,0,Flag,0.023073164,999,999,0,,AIM2
S05-A08,SEEP05_wk11_NOD-M_5_IS_doublet_none_A5,Unknown,1,CXCR3,Test,999,0,Flag,0.023073164,999,999,0,,CXCR3
