Chip Run Info,F:\1363029033\ChipRun.bml,1363029033,96.96 (136x),GE 96x96 Express+Melt_v1,ROX,EvaGreen,11/8/2025 9:55:10 AM,01:44:51,X9-190034,SamplePlateName: Undefined,SamplePlateBarCode: Undefined,ReagentPlateName: Undefined,ReagentPlateBarCode: Undefined
Application Version,4.7.1
Application Build,20200930.1707
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Tm,Tm,Tm
ID,Name,Type,rConc,Name,Type,Value,Quality,Call,Threshold,In Range,Out Range,Peak Ratio
S50-A24,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,TNFSF11,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A25,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,ANGPT1,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A26,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,CD4,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A27,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,COL11A1,Test,24.6889513282033,0,Flag,0.021487681662316,999,66.9859121420179,0
S50-A28,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,DES,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A29,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,FLT4,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A30,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,IAPP,Test,16.6318419314273,1,Pass,0.021487681662316,84.2685320408015,65.9812983222786,0.889455766266597
S50-A31,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,IL1B,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A32,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,LCK,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A33,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,NLRP3,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A34,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,PTK2,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A35,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,TIMP1,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A36,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,VCAM1,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A37,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,ANPEP,Test,20.0290572203773,0,Flag,0.021487681662316,999,86.16793293784,0
S50-A38,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,CD44,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A39,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,COL1A1,Test,22.8620295821071,1,Pass,0.021487681662316,83.9713097606138,66.0493109771911,0.824939652347883
S50-A40,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,EGFR,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A41,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,GCG,Test,9.91329093697849,0,Flag,0.021487681662316,999,79.6942982800152,0
S50-A42,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,ICAM1,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A43,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,IL34,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A44,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,LEPR,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A45,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,PDGFA,Test,16.1328468991934,1,Pass,0.021487681662316,84.2066283605348,65.8676735193548,0.909413576259042
S50-A46,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,RSPO1,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A47,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,TIMP2,Test,16.1303214490037,0,Flag,0.021487681662316,999,82.6892892871273,0
S50-A48,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,VEGFA,Test,12.0552469043584,1,Pass,0.021487681662316,78.9924195334239,65.7760085583815,0.93299152426572
S50-A54,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,ICAM2,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A53,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,GFAP,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A52,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,ADGRE1,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A51,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,COL1A2,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A50,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,CD74,Test,19.8995543930291,0,Flag,0.021487681662316,999,85.0056606906549,0
S50-A49,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,BMP5,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A60,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,VEGFB,Test,19.1162017635961,1,Pass,0.021487681662316,85.0105065339958,65.7583718388555,0.91114759261049
S50-A59,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,TLR3,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A58,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,SELE,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A57,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,PDGFB,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A56,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,LY75,Test,17.1528693339403,1,Pass,0.021487681662316,80.4306037361258,65.6498066193403,0.923273942412409
S50-A55,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,INS1,Test,17.1298667630835,1,Pass,0.021487681662316,81.5830200877646,65.743713672186,0.923664076218885
S50-A66,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,ICOSL,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A65,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,GHRL,Test,17.0895537879357,1,Pass,0.021487681662316,80.880084799799,65.7810517507245,0.911490181986457
S50-A64,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,FAP,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A63,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,CSF1,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A62,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,CD80,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A61,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,BMP7,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A72,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,WNT2B,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A71,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,TLR4,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A70,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,SFRP1,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A69,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,PDGFRB,Test,22.770833832305,0,Flag,0.021487681662316,999,85.6244930719524,0
S50-A68,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,MMP1A,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A67,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,INS2,Test,8.41539169839267,1,Pass,0.021487681662316,86.1765835617741,65.7235874620273,0.913840117575705
S50-A78,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,IFNG,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A77,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,GM13889,Test,16.4219589429477,1,Pass,0.021487681662316,82.9523559731377,65.6514775778628,0.899708455117163
S50-A76,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,FCGR1,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A75,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,CSF1R,Test,17.6266168924985,0,Flag,0.021487681662316,999,83.5793009580454,0
S50-A74,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,CD83,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A73,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,CD14,Test,16.5448379035445,1,Pass,0.021487681662316,82.6776447574371,65.8147303686241,0.914640573296526
S50-A84,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,WNT4,Test,14.8269598385862,0,Flag,0.021487681662316,999,83.8829903920231,0
S50-A83,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,TLR7,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A82,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,SPP1,Test,21.4034509871865,0,Flag,0.021487681662316,999,82.2992057596762,0
S50-A81,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,PDPN,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A80,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,MMP2,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A79,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,ITGAX,Test,17.1503798819679,0,Flag,0.021487681662316,999,83.6650785144286,0
S50-A90,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,IGF1,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A89,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,H2-AA,Test,22.3574449557464,1,Pass,0.021487681662316,82.7937484504452,65.881716316808,0.85031645537044
S50-A88,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,FGFR1,Test,15.4437579346195,1,Pass,0.021487681662316,80.5765797988828,65.5957632215505,0.949116736357228
S50-A87,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,CSF2RA,Test,22.8520019617059,1,Pass,0.021487681662316,85.9547989485937,65.4751137890688,0.826736585125793
S50-A86,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,CD86,Test,20.8035197165234,1,Pass,0.021487681662316,74.2204353003217,65.9965615884077,0.945810940521567
S50-A85,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,CD24A,Test,22.6590774768743,1,Pass,0.021487681662316,88.791671365233,83.1224718297109,0.848934743082881
S50-A96,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,ZAP70,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A95,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,TLR9,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A94,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,SST,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A93,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,PECAM1,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A92,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,MMP3,Test,999,0,Flag,0.021487681662316,999,999,0
S50-A91,SEEP05_wk11_NOD-M_50_IS_doublet_none_E2,Unknown,1,ITGB1,Test,12.9820912950113,1,Pass,0.021487681662316,81.9579230230088,71.9792814531961,0.980925764961691
S44-A01,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,ACTA2,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A02,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,CD36,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A03,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,CD8A,Test,21.7825358574189,0,Flag,0.021487681662316,85.7396298640334,66.2899401388448,0.775460482838897
S44-A04,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,CSF2RB,Test,16.153082811321,0,Flag,0.021487681662316,999,84.5812897963874,0
S44-A05,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,FGFR3,Test,16.7291446829388,0,Flag,0.021487681662316,999,85.7915406480806,0
S44-A06,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,H2-DMA,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A07,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,IGF2,Test,18.0729651204003,0,Flag,0.021487681662316,999,84.7509620160519,0
S44-A08,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,KDR,Test,24.4643308050489,0,Flag,0.021487681662316,999,72.8259919803263,0
S44-A09,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,MMP9,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A10,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,PPY,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A11,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,TEK,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A12,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,TNC,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A13,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,ACVR1,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A14,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,CD3E,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A15,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,CLEC7A,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A16,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,CXCL13,Test,16.0623898568125,1,Pass,0.021487681662316,81.1649764380362,66.5839216053543,0.824781089662452
S44-A17,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,FGR,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A18,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,HIF1A,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A19,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,IL1A,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A20,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,KLF5,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A21,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,NFATC1,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A22,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,PTGS2,Test,17.2167884888942,0,Flag,0.021487681662316,999,81.8356185704644,0
S44-A23,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,TGFB1,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A24,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,TNFSF11,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A25,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,ANGPT1,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A26,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,CD4,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A27,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,COL11A1,Test,25.5353026247925,0,Flag,0.021487681662316,999,66.9089857987734,0
S44-A28,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,DES,Test,21.1473243814437,0,Flag,0.021487681662316,999,84.0957832218204,0
S44-A29,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,FLT4,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A30,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,IAPP,Test,17.778593654145,1,Pass,0.021487681662316,84.3816658636451,65.8836936744248,0.876147927615013
S44-A31,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,IL1B,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A32,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,LCK,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A33,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,NLRP3,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A34,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,PTK2,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A35,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,TIMP1,Test,18.6623492285402,0,Flag,0.021487681662316,999,85.2023300584615,0
S44-A36,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,VCAM1,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A37,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,ANPEP,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A38,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,CD44,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A39,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,COL1A1,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A40,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,EGFR,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A41,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,GCG,Test,22.4351474804595,0,Flag,0.021487681662316,999,79.5956854791841,0
S44-A42,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,ICAM1,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A43,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,IL34,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A44,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,LEPR,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A45,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,PDGFA,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A46,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,RSPO1,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A47,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,TIMP2,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A48,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,VEGFA,Test,15.0970278055092,1,Pass,0.021487681662316,79.0081872176987,65.8022859123731,0.939138089172884
S44-A54,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,ICAM2,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A53,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,GFAP,Test,26.6657538603381,0,Flag,0.021487681662316,999,86.8045781810764,0
S44-A52,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,ADGRE1,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A51,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,COL1A2,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A50,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,CD74,Test,21.9320605551402,0,Flag,0.021487681662316,999,76.3239801450018,0
S44-A49,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,BMP5,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A60,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,VEGFB,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A59,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,TLR3,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A58,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,SELE,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A57,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,PDGFB,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A56,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,LY75,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A55,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,INS1,Test,15.5917588065878,0,Flag,0.021487681662316,999,82.7747913246013,0
S44-A66,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,ICOSL,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A65,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,GHRL,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A64,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,FAP,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A63,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,CSF1,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A62,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,CD80,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A61,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,BMP7,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A72,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,WNT2B,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A71,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,TLR4,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A70,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,SFRP1,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A69,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,PDGFRB,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A68,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,MMP1A,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A67,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,INS2,Test,7.06737762138415,1,Pass,0.021487681662316,86.2643586540954,65.9225185267387,0.940141288925663
S44-A78,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,IFNG,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A77,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,GM13889,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A76,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,FCGR1,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A75,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,CSF1R,Test,20.7707956318249,0,Flag,0.021487681662316,999,83.7584021288333,0
S44-A74,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,CD83,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A73,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,CD14,Test,17.3661964324738,1,Pass,0.021487681662316,82.7478591375267,65.7704286134523,0.895954469215263
S44-A84,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,WNT4,Test,24.0810458763124,1,Pass,0.021487681662316,76.2187396110698,999,1
S44-A83,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,TLR7,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A82,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,SPP1,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A81,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,PDPN,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A80,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,MMP2,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A79,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,ITGAX,Test,17.8490637341156,0,Flag,0.021487681662316,999,83.6691616853427,0
S44-A90,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,IGF1,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A89,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,H2-AA,Test,17.8940250267297,1,Pass,0.021487681662316,82.7904795691421,66.1699151410666,0.81552531231194
S44-A88,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,FGFR1,Test,17.2305941004306,0,Flag,0.021487681662316,999,87.1341160152795,0
S44-A87,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,CSF2RA,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A86,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,CD86,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A85,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,CD24A,Test,15.5166952755963,1,Pass,0.021487681662316,88.936752595458,65.5715759390459,0.847956228277477
S44-A96,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,ZAP70,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A95,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,TLR9,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A94,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,SST,Test,11.7641530294126,0,Flag,0.021487681662316,999,83.9261935313713,0
S44-A93,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,PECAM1,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A92,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,MMP3,Test,999,0,Flag,0.021487681662316,999,999,0
S44-A91,SEEP05_wk11_NOD-M_44_IS_doublet_none_D8,Unknown,1,ITGB1,Test,999,0,Flag,0.021487681662316,999,999,0
S49-A01,SEEP05_wk11_NOD-M_49_IS_doublet_none_E1,Unknown,1,ACTA2,Test,999,0,Flag,0.021487681662316,999,999,0
S49-A02,SEEP05_wk11_NOD-M_49_IS_doublet_none_E1,Unknown,1,CD36,Test,11.8306255538806,1,Pass,0.021487681662316,77.4010239769275,65.8332111144235,0.950376314198001
