"","cellSource","probe","age","SPA","SPAM","SPAMcell","cellType","ADAMTS2","AIM2","ANG","APP","AREG","ATOH8","B2M","BCL2","BCL6","C3_1","C3_2","C5_1","C5_2","CAMP","CCL24","CCL3","CCL8","CCR1","CCR2","CCR3","CCR4","CCR5","CCR6","CCR7","CD274","CD28","CD3E","CD4","CD40","CD44","CD52","CD53","CD8A","CDC42_1","CDC42_2","CEACAM1","CFH","CMA1","CRISPLD2","CSF1","CSF1R","CSF2","CTLA4","CTNNB1","CXCL10_1","CXCL10_2","CXCL2","CXCL9","CXCR3","CXCR4","DEFB1","ECM1","EGFL6","EGR1","EGR2","ENG","F13A1","F2R","F2RL2","FFAR2","FGF9","FGFR2","FNDC4","FOXP3","FURIN","FYN","FZD1","GAPDH","GATA3","GRN","GSK3A","GSK3B","HBEGF","HGF","HIF1A","HLA-DRA","HMGB1","HMOX1","ICAM1","ICOS","IFI44","IFI44L","IFIT1","IFIT3","IFNAR1","IFNAR2","IFNG_1","IFNG_2","IFNGR1_1","IFNGR1_2","IGF1","IL10","IL12RB1_1","IL12RB1_2","IL17A_1","IL17A_2","IL1A","IL1B","IL2","IL21","IL22","IL25","IL26","IL2RA","IL3","IL4","IL4R","IL5","IL5RA","IL7","IL7R","IRF1","IRF2","IRF4","IRF7","IRF9","ISG15","ITGA4","ITGAL","ITGB1","ITGB2","JAG1","JAK1","JAK2","LEF1","LGALS3","LRP5","LRP6","LY6E","MMP2","MMP24","MMP25","MMP28","MMP9","NFKB1","NLRP3","NPNT","NR4A1","OSM","P3H4","PDCD1_1","PDCD1_2","PDGFA","PDGFB","PI3","PPARA","PPARG","PPARGC1A","PTEN","PTGES2","RAC1_1","RAC1_2","RAC2_1","RAC2_2","REG3G","RHO","RORC","RPL13A","SDC1","SOCS3","STAT1","STAT3","STAT4","STAT5B","SYK","TBX21","TCF7","TGFA","TGFB1","TGFB3","TGFBR2","THBS1","TNF_1","TNF_2","TNFAIP3","TNFRSF1A_1","TNFRSF1A_2","TNFRSF1B","TNFRSF21","TPSB2","TRAF2","TRAF3IP2","TSPAN2","TYK2","VAV1","VEGFA","VEGFB","VEGFC","VWF","WNT1","ZAP70","ZEB2"
"232","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-IEL_MAIT_5OPRU_H11",0,0,0,0,0,0,6.95555862,0,0,0,0,0,0,0,0,0,0,0,0,0,10.70296993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.71753562,9.08469978,0,0,0,0,0,0,3.73333998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470274880000002,0.975207139999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13745333,0,0,0,0,0,0,0,0
"233","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_A5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.05167326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188138290000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.237912,8.55110661,0,0,0,0,0,0,6.43274929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92342372,0,0,0,0,0,0,0,0
"234","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_A6",0,0,8.34533197,0,0,0,0,4.92772535,0,2.12379995,0.1889334,0,0,0,4.05536958,5.5941975,3.04263256,0,0,8.50189112,10.62376817,0,8.6496887,8.37002926,0,0,0,0,9.26593058,0,0,0,0,9.88788723,10.72858385,0,0,8.77682822,0,0,0,0,9.23731211,0,6.74542855,5.34540177,3.98729089,0,7.1012013,8.90154393,0,0,0,0,0,0,0,8.69444654,0,9.69433076,0,0,0,0,2.68778193,0,8.06946855,8.3800131,0,0,0,0,0,0,0,0,9.53281235,0,8.3836683,0,10.00687167,3.11584826,9.25098344,9.43902261,0,0,0,0,8.93220088,9.15199036,0,0,0,0,0,0,4.55406402,5.73658651,0.78845832,0,4.21812276,8.44779475,0,0,0,0,0,0,0,0,6.55601145,2.08927483,0,0,0,4.97238877,0,0,0,0,0,0,0,4.22154605,0,0,0,0,6.27638669,0,0,0,4.54088385,0,0,5.33304515,0,0,0.622996650000001,1.00333312,0,0,0,0,1.13793689,0,0,0,0.888659740000001,0,7.75858618,8.21303423,0,0,8.05667147,0,0,7.66498875,1.00877692,5.13726641,0,0,0,0,0,0,0,0,0,0,0,8.46141409,4.04159867,5.7622494,0,0,0,0,0,5.70061086,0,0,0,0.774898319999998,0,0,0,0,0,0,0,0
"235","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_B5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.32778319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81501953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.59425137,8.8803775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899260529999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58140904,0,0,0,0,0,0,0,0
"236","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_B6",0,0,9.46107536,0,0,0,0,7.16815906,0,4.42882557,3.82840606,0,0,0,5.18440036,7.13134254,6.05730421,0,0,8.23295603,10.89861361,0,7.85253668,8.83393899,0,0,0,0,7.2162564,0,0,0,0,10.52592105,10.92702342,0,0,7.86156339,0,0,0,0,9.64520856,0,8.37794745,8.19611438,0,0,7.53595372,6.83315542,0,0,0,0,0,0,0,8.30476751,0,9.42056398,0,0,1.11798609,0,5.39790737,0,0,8.03138847,0,6.48907557,0,0,0,0,0,0,8.47253067,0,8.88947438,0,8.93834277,5.5993766,9.40322901,9.42720856,0,0,0,0,8.76101746,8.99962413,0,0,0,0,0,0,0.27355279,7.17253657,0,0,6.95986848,3.72881086,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92593545,0,0,0,0,0,0,0,3.58948036,0,0,0,2.62318759,3.59863054,0,0,0,5.91830624,0,0,7.50538792,0,0,4.57311056,0,0,7.67362022,0,0,3.53184082,0,0,0,5.34974689,0,8.6702539,8.64513175,0,0,8.05110613,0,0,8.69828307,0,6.49550897,0,0,0,0,0,0,0.83534147,0,0,0,0,6.79430607,6.45785017,6.02357651,0,0,0,0,0,6.85724771,0,0,0,3.8611339,0,0,0,0,0,0,0,0
"237","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_C5",0,0,7.80804607,5.60063548,9.42958211,0,15.01977972,8.57443771,9.87230295,3.52067854,3.17910388,0,0,2.15956936,6.73679148,9.20181864,3.56447078,0,0,7.97237794,11.92262459,8.60431725,9.55642129,11.82082181,0,12.01880042,10.99467196,0,9.91487869,11.48038642,9.50053272,9.69384972,7.06770522,11.76218244,12.33688261,0.511895719999998,0,9.00630575,8.70386636,0,0,0,12.46172095,10.34321193,6.80192902,7.95045739,4.74877285,0,7.56590162,14.364885827,0,0,0,0,10.40783584,0,0,7.60362998,0,8.50653032,0,0,1.8410233,0.0686531399999986,12.54254713,12.82566617,9.03009762,13.61930231,8.61634952,6.43132392,0,7.25391999,0,0,11.16841772,11.1642179,8.527081,0,9.96512756,9.82822423,10.30799695,4.47808207,9.32132179,9.53454252,0,3.39375511,9.98830601,10.12881511,11.54747557,11.65657147,0,0,0,0,0,0,1.43913313,7.29903856,0,0,3.98663949,9.58536147,0,6.05486847,0,0,0,0,0,0,13.28510721,3.77911528,0,9.88449951,0,8.80382532,6.17324554,0,0,9.25182942,8.63377392,0,12.37648198,7.4904173,0,0,0,0.103569409999999,9.48417945,0,0,0,6.24774274,0,12.76670978,6.35101692,0,9.106143,7.80849518,3.95400484,0,10.60286552,0,0,2.44979141,0,0,0,7.5793671,0,10.0944608,10.22856284,11.32803067,11.48396259,7.32047454,0,10.24838072,11.9845575,0,5.73767385,11.53019323,10.19160127,9.67418419,11.72321496,0,9.27287979,8.11050001,0,10.35561155,0,6.95891259,13.79683588,0,0,14.491673857,8.12692237,6.84259465,8.85204943,0,5.30360428,0,0,0,6.69882838,10.46099541,0,0,0,0,7.70768542,9.584048,9.39540328
"238","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_C6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.41441657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.90484692,9.57235158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656529729999999,0,0,0,0.226717910000001,0,0,0,0,0,0,0,0
"239","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_D5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.97676919,0,0,0,0,0,0,0,0,0,0,0,0,1.16095613,2.90341205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74309906,9.13505017,0,0,0,0,7.40426505,7.92134584,4.08893237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35929004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09302963,0,0,0,0,0,0,0,0
"240","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_D6",0,0,8.84468663,0,0,0,14.471386354,6.4026475,9.82579271,0,0,0,0,0,5.56728722,3.30967245,0,0,0,0,11.33126713,9.42618632,9.58965941,7.78893805,6.49146582,11.64729599,10.17828002,9.35259399,0,10.17739524,11.07156452,9.68239333,0,8.78917231,9.56715208,0,0,0,0,0,0,0,12.06156736,10.05486355,4.23799824,5.13370251,0,0,0,12.04694918,0,0,0,2.08228673,0,0,0,9.91662445,0,7.68341715,0,0,0,10.91614225,11.56368515,9.86201099,7.35941757,11.44049276,0,0,7.36576667,0,0,0,8.47274845,8.18815291,3.59717076,0,8.34742419,8.8088058,0,0,0,0,0,0,0,0,8.74111526,8.96553265,0,0,8.00891341,2.53924438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.76238118,8.1807459,0,0,3.70977687,6.76473099,5.52196409,9.35854309,7.89638554,0,5.44207935,0,11.4551958,0,9.8727833,0,0,0,0,0,0,0,5.54843549,0,8.8759645,0,0,6.65443384,0,0,0,0,0,0,0,0,0,0,7.67075827,0,9.26939945,9.56042997,9.53434502,9.83076283,6.81366139,0,0,11.57167454,0,5.47075149,0,8.3188502,8.42656722,9.57398311,0,0,0,0,9.21800206,0,5.90548787,0,0,0,13.81386026,0,0,5.5152914,0,0,0,0,0,6.37829126,0,0,0,0,0,0,6.37616154,0
"241","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_E5",0,0,9.87234565,8.03077438,0,0,13.23335474,8.183197,0,5.27362684,4.28432805,0,0,2.76638456,5.7361081,6.48641131,4.81419961,0,0,9.04362194,11.27491461,0,9.14791773,8.10435874,0,9.32962917,10.10022907,8.17992687,9.57332701,9.96879901,0,0,0,11.41034655,11.90255011,2.97882711,0,8.58503533,0,0,0,0,9.44468245,11.27743355,6.57033443,7.5633995,5.60960844,0,0,13.16016769,0,0,0,12.17667815,11.72679974,0,0,9.47661712,0,9.29018922,0,0,0,0,10.00541256,12.30726154,9.01488515,9.88238567,0,7.33097116,0,0,0,0,9.03730068,0,8.95485045,0,7.25115574,0,10.19704516,4.53970537,9.34229492,9.58967578,0,0,0,0,12.02505785,12.17010263,0,0,0,0,0,0,6.16869602,8.06161404,0,0,6.18015134,9.26788623,0,0,0,0,7.8808315,0,0,0,12.93599382,7.72576346,0,9.07902196,1.37047276,9.08902845,0,0,7.53160747,7.43398243,5.41813983,0,11.06077351,6.64994566,0,0,0,0.554283080000001,0.148066310000001,0,0,0,6.75968945,0,10.30041428,6.20753701,0,9.74703181,5.08395818,0,0,9.16616521,0,0,3.12730093,0,0,0,0.4678507,8.84239047,9.44709373,9.7328825,9.52374841,9.79356161,8.64453344,0,0,11.72491978,0,5.24286972,8.53228058,7.28616313,5.89911656,5.87494459,0,0,5.58117173,0,10.77939352,0,7.35435875,12.8085042,12.67286395,12.13856774,14.142832141,0,0,8.62014932,0,5.5258276,0,0,0,6.59436505,0,0,0,0,0,0,10.76721433,0
"242","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_E6",0.46493254,0,8.84646602,0,0,0,13.74834128,9.23467569,0,4.66319278,4.05054393,0,0,1.53729587,7.72190228,5.57294287,6.75362366,5.98642337,8.17477362,8.32188347,10.94729212,8.46206678,8.75554468,7.69290877,7.39538798,9.51996633,10.84864313,0,9.7234203,8.93867178,6.19969257,8.41543975,4.60856715,11.88052216,12.60829587,4.17853996,0,9.56127275,0,0,0,0,9.6992147,0,7.69800157,8.88669795,1.14785029,0,8.46015237,13.84575693,0,0,0,0,0,0,0,10.68847254,0,9.26167452,0,0,2.2113577,1.68736533,0,9.01674756,9.23865921,11.54338366,0,5.46043975,7.3183373,0,0,0,0,0,10.15654124,0,0,0,9.59097886,3.91611945,9.37548027,9.62979238,0,4.34290626,0,0,9.74460051,10.00261686,0,0,7.76335742,2.59946509,0,0,4.15276765,7.82081721,0,0,6.98088475,9.67947065,0,0,0,0,6.50832878,0,0,0,12.01513635,9.95697277,7.22416248,0,1.76310205,0,0,0,1.6217795,0,8.36079326,0,9.91737228,7.26394682,0,0,0,3.59448957,9.03399822,0,0,0,6.85099041,0,0,6.01999835,0,3.34033266,2.42595983,0,0,9.15892241,0,0,4.19580309,0,0,0,10.13616686,0,7.16933393,7.04395586,11.64413563,12.14726434,8.86765934,0,0,12.35302388,0,5.9306218,0,6.33834846,0,8.82657764,0,7.42415401,6.12751323,0,7.64974407,0,5.40161613,9.26742281,7.24008887,7.44248657,11.0505445,7.54753244,7.48939237,5.91151158,0,7.20275384,0,0,0,0.38732959,0,0,0,0,0,1.32974553,8.77754951,0
"243","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_F5",0,0,0,0,0,0,0,0,0,2.80821092,2.29221794,0,0,0,0,0,0,0,0,4.61476059,11.34695235,0,2.22468966,0,0,0,0,0,0,6.77859436,0,0,0,8.23735375,8.82460599,0,0,0,0,0,0,0,0,0,6.32222148,6.63438286,0,0,0,0,0,0,0,0,0,0,0,2.74257985,0,8.60854839,0,0,3.64789691,0,6.02857373,0,0,7.39056977,4.82355814,6.25117132,0,0,0,0,0,0,0,0,6.75053587,0,6.45254841,1.12190304,3.88050979,8.09785564,0,0,0,0,8.47401845,8.55245493,0,0,0,0,0,0,5.16422646,0,0,0,5.18930348,8.8491652,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01931917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13568624,0,0,3.42292513,0,0,8.02093639,0,0,1.60241017,0,0,0,0,0,6.87246792,6.76276082,0,0,2.28432059,0,0,4.93767828,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09345507,6.67652007,5.7686541,8.69795777,0,0,0,0,0,0,0,0,5.19942636,0,0,0,0,0,0,0,0
"244","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_F6",0,0,9.73428602,0,0,0,13.0893114,8.79369959,0,3.95509497,2.22540158,0,0,3.7550611,6.10043378,7.66082947,6.12746156,0,0,8.88118302,10.81141879,0,10.24861382,8.96025235,0,0,11.03617155,0,9.93516321,9.7336325,9.37376297,8.72798604,0,11.66531812,11.79944579,2.57352663,0,7.89967216,0,0,0,0,9.77467447,0,7.83111934,8.39341611,3.13822306,0,0,14.655936008,0,0,0,0,0,0,0,9.43667332,0,8.97161987,0,0,0,1.23533141,8.8661191,10.88222146,0,10.49102076,1.65473631,7.49884826,7.71235782,11.47764567,0,0,0,0,9.3807459,0,4.99938056,0,7.20497356,2.58255822,9.52959603,9.86281973,0,3.63416259,0,0,12.04368617,11.77727526,0,0,0,0,7.71940446,7.70240444,0,8.11916302,0,0,6.87302406,9.83905376,0,0,0,0,7.93790923,0,0,0,13.70394481,6.20243351,0,7.45007642,6.12586136,5.36660093,6.83674713,4.77501647,7.63474827,7.92756272,0,0,11.15349719,5.92991193,0,0,0,1.82744353,8.23199207,0,0,0,6.30330123,0,10.86917654,5.80809451,0,9.29708613,10.0160053,0,0,7.63123301,6.75196481,0,1.82506881,0,0,0,8.93654653,0,6.90248742,6.6441451,10.44386683,10.36947544,7.79712499,0,0,12.93740881,0,8.4841228,6.81119056,5.69058222,8.9577951,0,0,7.58199867,6.01154628,0,8.28253081,0,3.58168965,12.09653914,2.0177497,0,15.055530701,0,0,6.01491913,0,6.10831492,0,0,0,8.85379226,7.10825325,0,0,0,0,9.56616475,9.95306577,8.3505875
"245","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_G5",0,0,9.92724484,0,0,0,0,2.56308795,0,2.64038832,3.75204337,0,0,3.18822096,6.01630429,5.7969216,5.15468662,0,0,9.05322292,11.00710165,0,7.81558581,8.83153237,0,0,0,0,9.58440297,0,0,0,0,10.30801226,11.17893233,1.23154969,0,9.4891635,0,0,0,0,9.22401739,0,7.72212922,8.15721223,5.55018198,0,6.60987982,7.22502738,0,0,0,0,0,0,0,10.00352369,0,9.96902816,0,0,0,0,5.74554327,0,8.95571289,9.02608398,0,0,0,0,0,0,0,0,8.84993488,0,8.17063637,0,9.67374536,2.27012374,8.84565145,9.40210933,0,0,0,0,7.83641322,8.20110214,0,0,0,0,0,0,0,6.27944275,0,0,7.11147387,10.03433186,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48845513,0,0,0,0,0,0,0,6.00570984,0,0,0,2.50716858,5.77994646,0,0,0,7.16203981,0,0,7.51744455,0,3.00541504,6.10044556,0,0,8.30920887,0,0,4.27222457,0,0,0,4.37777702,0,9.24531955,9.52752008,0,0,8.72502714,0,0,7.94034704,0,6.2158464,0,0,0,0,0,0,1.08891203,0,0,0,0,9.66525789,6.30114739,7.09381015,0,0,0,0,0,6.98288555,0,0,0,2.94357497,0,0,0.528253119999999,0,0,2.07955894,0,0
"246","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_G6",0,0,9.80365324,0,0,0,12.86973632,9.01059413,8.31712293,4.87072509,5.05965326,0,0,4.74724829,6.72258821,8.00663972,6.59304826,0,0,8.60739558,10.32579622,6.63468297,8.41581261,7.96507398,0,9.66632406,9.84777968,0,9.68406333,9.09127708,8.82715004,8.72529934,5.07663753,10.97052578,12.08954835,3.07887828,0,9.29636054,0,8.9616897,0,0,9.10492421,8.0329724,7.25122379,8.52490329,6.48569911,0,7.06162172,12.50162528,0,0,0,8.76904778,0,0,0,10.16409667,0,9.61535763,0,0,2.37673393,0,9.22362838,11.35696845,8.71427526,10.02219715,8.34582349,7.75361512,0,0,0,0,8.64950183,0,10.17597055,0,8.38787982,9.96090411,9.52464615,3.05228411,9.09595743,9.25767806,0,0,0,0,11.88079761,12.80558314,0,0,6.43352526,0.767582959999999,0,0,0,8.09847842,0,0,7.75829987,8.99351808,0,0,0,0,5.3233658,0,0,0,13.1671803,8.60208119,0,0,0,7.46008714,0,7.15127043,0,8.25813061,0,0,8.71797861,6.48512419,0,0,0,3.05349619,8.10139559,0,0,0,6.74666793,0,8.25109884,6.69404112,0,8.72580899,4.56101886,1.43611137,0,9.19629146,0,0,5.66490374,0,0,0,0.77115899,0,8.18634695,8.95823243,11.0347827,11.90564452,9.01168003,0,0,10.56768966,0,7.3485854,7.28796146,5.55666929,0,0,0,0,7.42664142,0,0,0,6.40009475,9.88692009,9.38304149,10.39633863,13.55258,0,0,5.65907099,0,6.80678881,6.39717451,0,0,9.10423613,0,0,0,0,0,1.54448003,7.56263313,8.70883441
"247","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_H5",0,0,10.33318178,0,0,0,15.187351449,9.15110756,11.13225883,3.27323705,2.98471153,0,0,1.63872337,7.05590488,5.70524645,4.24959559,0,0,9.01241755,10.93918094,9.19419345,9.68440064,9.03457554,0,11.20263187,12.41267867,0,10.47473892,11.41575228,10.65234708,9.66465611,7.84521088,12.17265036,13.04599517,1.85644327,0,9.46508822,0,0,0,0,11.8441402,10.70648478,8.29305927,7.83079899,5.85133395,0,9.76720656,12.17582892,0,0,0,8.97474223,8.46510325,0,0,10.55281083,0,9.86257151,8.14497996,0,0.0232530100000012,9.59844775,11.23879505,11.99209271,9.39956912,13.17499818,8.71359999,7.29018139,7.01784748,0,0,0,9.43923369,8.05678168,9.94285718,0,8.6014887,0,9.95696129,3.2203605,9.13656727,9.63422691,0,3.53640408,8.36050307,8.68636347,10.25037996,10.64327143,0,0,8.31425408,3.90966873,0,0,0,6.5679603,0,0,7.76772198,9.62437897,0,0,0,0,8.48692145,0,0,0,11.41711261,0.282700429999998,0,12.67416877,3.28550589,7.92560134,6.8013954,10.02136479,9.4413014,0,5.6924067,0,12.15557568,6.69680406,0,0,0,0.498537349999999,4.08130658,0,0,0,7.47653709,0,12.97684112,6.79115097,0,6.12082459,2.33941106,0,0,9.77222868,0,0,4.46900525,0,0,0,4.84879037,0,9.64773586,10.47704532,11.21519225,11.6993153,8.875338,0,12.08229451,12.05901099,0,7.45702181,0,8.61468448,11.46722879,12.34793875,0,0,8.46857305,0,11.49023996,0,5.32723325,9.86128609,9.82806344,10.94373643,15.374977089,0,0,11.11801812,0,6.67374987,8.16260668,10.99374194,0,4.4812529,0,0,7.64929583,0,0,0,9.03972733,0
